OID_,POINTID,GRID_CODE
2305,2305,36
2306,2306,36
2307,2307,36
2308,2308,36
2309,2309,36
2316,2316,36
2317,2317,36
2318,2318,36
2419,2419,36
2420,2420,36
2421,2421,36
2422,2422,36
2423,2423,36
2424,2424,36
2425,2425,36
2426,2426,36
2427,2427,36
2428,2428,36
2429,2429,36
2430,2430,36
2431,2431,36
2437,2437,36
2438,2438,36
2439,2439,36
2440,2440,36
2541,2541,36
2542,2542,36
2543,2543,36
2544,2544,36
2545,2545,36
2546,2546,36
2547,2547,36
2553,2553,36
2559,2559,36
2560,2560,36
2562,2562,36
2664,2664,36
2665,2665,36
2666,2666,36
2667,2667,36
2668,2668,36
2669,2669,36
2676,2676,36
2680,2680,36
2681,2681,36
2682,2682,36
2683,2683,36
2684,2684,36
2685,2685,36
2793,2793,36
2802,2802,36
2805,2805,36
2806,2806,36
2807,2807,36
2808,2808,36
2809,2809,36
2810,2810,36
2811,2811,36
2937,2937,36
2938,2938,36
2939,2939,36
2940,2940,36
2941,2941,36
2942,2942,36
2943,2943,36
2944,2944,36
2945,2945,36
3071,3071,36
3072,3072,36
3073,3073,36
3074,3074,36
3075,3075,36
3076,3076,36
3077,3077,36
3078,3078,36
3079,3079,36
3080,3080,36
3205,3205,36
3206,3206,36
3207,3207,36
3208,3208,36
3209,3209,36
3210,3210,36
3211,3211,36
3212,3212,36
3213,3213,36
3214,3214,36
3339,3339,36
3340,3340,36
3341,3341,36
3342,3342,36
3343,3343,36
3344,3344,36
3345,3345,36
3346,3346,36
3347,3347,36
3348,3348,36
3349,3349,36
3474,3474,36
3475,3475,36
3476,3476,36
3477,3477,36
3478,3478,36
3479,3479,36
3480,3480,36
3481,3481,36
3482,3482,36
3483,3483,36
3608,3608,36
3609,3609,36
3610,3610,36
3611,3611,36
3612,3612,36
3613,3613,36
3614,3614,36
3615,3615,36
3616,3616,36
3617,3617,36
3618,3618,36
3743,3743,36
3744,3744,36
3745,3745,36
3746,3746,36
5465,5465,36
5466,5466,36
5588,5588,36
5704,5704,36
5705,5705,36
5822,5822,36
5823,5823,36
5937,5937,36
5938,5938,36
5939,5939,36
5940,5940,36
6053,6053,36
6054,6054,36
6055,6055,36
6140,6140,36
6169,6169,36
6170,6170,36
6263,6263,36
6264,6264,36
6265,6265,36
6327,6327,36
6350,6350,36
6351,6351,36
6352,6352,36
6435,6435,36
6436,6436,36
6519,6519,36
6520,6520,36
6601,6601,36
6602,6602,36
6603,6603,36
6684,6684,36
6685,6685,36
6686,6686,36
6687,6687,36
6762,6762,36
6764,6764,36
6841,6841,36
6842,6842,36
6926,6926,36
6927,6927,36
6928,6928,36
6939,6939,36
7014,7014,36
7015,7015,36
7016,7016,36
7027,7027,36
7106,7106,36
7107,7107,36
7108,7108,36
7109,7109,36
7110,7110,36
7118,7118,36
7197,7197,36
7198,7198,36
7199,7199,36
7200,7200,36
7201,7201,36
7202,7202,36
7203,7203,36
7209,7209,36
7283,7283,36
7284,7284,36
7285,7285,36
7286,7286,36
7287,7287,36
7288,7288,36
7289,7289,36
7290,7290,36
7368,7368,36
7369,7369,36
7370,7370,36
7371,7371,36
7375,7375,36
7376,7376,36
7439,7439,36
7443,7443,36
7444,7444,36
7445,7445,36
7447,7447,36
7448,7448,36
7511,7511,36
7512,7512,36
7513,7513,36
7514,7514,36
7515,7515,36
7517,7517,36
7518,7518,36
7519,7519,36
7521,7521,36
7522,7522,36
7551,7551,36
7581,7581,36
7582,7582,36
7583,7583,36
7584,7584,36
7585,7585,36
7586,7586,36
7587,7587,36
7590,7590,36
7591,7591,36
7593,7593,36
7646,7646,36
7647,7647,36
7648,7648,36
7649,7649,36
7650,7650,36
7651,7651,36
7652,7652,36
7653,7653,36
7654,7654,36
7655,7655,36
7656,7656,36
7657,7657,36
7694,7694,36
7695,7695,36
7696,7696,36
7697,7697,36
7698,7698,36
7699,7699,36
7700,7700,36
7701,7701,36
7702,7702,36
7703,7703,36
7704,7704,36
7705,7705,36
7706,7706,36
7740,7740,36
7741,7741,36
7742,7742,36
7743,7743,36
7744,7744,36
7745,7745,36
7746,7746,36
7747,7747,36
7748,7748,36
7749,7749,36
7750,7750,36
7751,7751,36
7752,7752,36
7786,7786,36
7787,7787,36
7788,7788,36
7789,7789,36
7790,7790,36
7791,7791,36
7792,7792,36
7793,7793,36
7794,7794,36
7795,7795,36
7796,7796,36
7797,7797,36
7798,7798,36
7799,7799,36
7826,7826,36
7827,7827,36
7828,7828,36
7829,7829,36
7830,7830,36
7831,7831,36
7832,7832,36
7833,7833,36
7834,7834,36
7835,7835,36
7836,7836,36
7837,7837,36
7838,7838,36
7839,7839,36
7868,7868,36
7869,7869,36
7870,7870,36
7871,7871,36
7872,7872,36
7873,7873,36
7874,7874,36
7875,7875,36
7876,7876,36
7877,7877,36
7878,7878,36
7879,7879,36
7880,7880,36
7909,7909,36
7910,7910,36
7911,7911,36
7912,7912,36
7913,7913,36
7914,7914,36
7915,7915,36
7916,7916,36
7917,7917,36
7918,7918,36
7919,7919,36
7920,7920,36
7949,7949,36
7950,7950,36
7951,7951,36
7952,7952,36
7953,7953,36
7954,7954,36
7955,7955,36
7956,7956,36
7957,7957,36
7958,7958,36
7959,7959,36
7960,7960,36
7961,7961,36
7990,7990,36
7992,7992,36
7993,7993,36
7994,7994,36
7995,7995,36
7996,7996,36
7997,7997,36
7998,7998,36
7999,7999,36
8000,8000,36
8001,8001,36
8017,8017,36
8034,8034,36
8035,8035,36
8036,8036,36
8037,8037,36
8038,8038,36
8039,8039,36
8040,8040,36
8041,8041,36
8042,8042,36
8043,8043,36
8044,8044,36
8048,8048,36
8049,8049,36
8052,8052,36
8053,8053,36
8054,8054,36
8071,8071,36
8072,8072,36
8073,8073,36
8079,8079,36
8080,8080,36
8082,8082,36
8083,8083,36
8084,8084,36
8107,8107,36
8108,8108,36
8109,8109,36
8110,8110,36
8111,8111,36
8126,8126,36
8135,8135,36
8136,8136,36
8137,8137,36
8138,8138,36
8152,8152,36
8162,8162,36
8163,8163,36
8164,8164,36
8171,8171,36
8180,8180,36
8181,8181,36
8182,8182,36
8190,8190,36
8199,8199,36
8200,8200,36
8201,8201,36
8210,8210,36
8211,8211,36
8219,8219,36
8220,8220,36
8239,8239,36
8240,8240,36
8252,8252,36
8253,8253,36
8254,8254,36
8255,8255,36
8256,8256,36
8257,8257,36
8258,8258,36
8259,8259,36
8260,8260,36
8261,8261,36
8262,8262,36
8263,8263,36
8264,8264,36
8265,8265,36
8266,8266,36
8267,8267,36
8268,8268,36
8269,8269,36
8271,8271,36
8272,8272,36
8273,8273,36
8274,8274,36
8275,8275,36
8276,8276,36
8277,8277,36
8278,8278,36
8280,8280,36
8281,8281,36
8282,8282,36
8283,8283,36
8284,8284,36
8285,8285,36
8286,8286,36
8287,8287,36
8289,8289,36
8290,8290,36
8291,8291,36
8292,8292,36
8293,8293,36
8294,8294,36
8295,8295,36
8296,8296,36
8298,8298,36
8299,8299,36
8300,8300,36
8301,8301,36
8302,8302,36
8303,8303,36
8304,8304,36
8305,8305,36
8307,8307,36
8308,8308,36
8309,8309,36
8310,8310,36
8311,8311,36
8312,8312,36
8313,8313,36
8314,8314,36
8316,8316,36
8317,8317,36
8318,8318,36
8319,8319,36
8320,8320,36
8321,8321,36
8322,8322,36
8323,8323,36
4146,4146,36
4151,4151,36
4674,4674,36
5433,5433,36
5436,5436,36
5790,5790,36
5793,5793,36
6296,6296,36
2733,2733,36
5503,5503,36
6868,6868,36
4562,4562,36
5216,5216,36
1630,1630,36
3201,3201,36
3329,3329,36
3335,3335,36
3469,3469,36
3603,3603,36
3737,3737,36
3871,3871,36
4005,4005,36
5306,5306,36
5662,5662,36
6304,6304,35
1540,1540,35
1455,1455,35
5370,5370,35
5825,5825,35
2126,2126,35
2476,2476,35
1078,1078,35
5469,5469,35
883,883,35
6307,6307,35
3517,3517,35
2730,2730,35
197,197,35
6551,6551,35
2127,2127,35
6942,6942,35
750,750,35
751,751,35
816,816,35
881,881,35
886,886,35
946,946,35
948,948,35
951,951,35
1014,1014,35
2365,2365,35
1902,1902,35
4408,4408,35
6856,6856,35
2847,2847,35
6356,6356,35
6382,6382,35
5625,5625,35
2857,2857,35
5504,5504,35
6855,6855,35
1066,1066,35
1134,1134,35
1281,1281,35
1360,1360,35
4863,4863,35
5057,5057,35
856,856,35
924,924,35
989,989,35
1053,1053,35
1121,1121,35
1271,1271,35
6467,6467,35
1917,1917,35
4217,4217,35
164,164,35
1818,1818,35
6209,6209,35
5612,5612,35
3115,3115,35
133,133,35
166,166,35
199,199,35
230,230,35
233,233,35
266,266,35
269,269,35
304,304,35
305,305,35
3198,3198,35
1631,1631,35
5492,5492,35
1632,1632,34
2001,2001,34
5944,5944,34
4409,4409,34
4215,4215,34
4992,4992,34
2874,2874,34
4481,4481,34
6355,6355,34
5730,5730,34
1329,1329,34
1332,1332,34
1415,1415,34
1588,1588,34
1771,1771,34
1869,1869,34
2080,2080,34
2204,2204,34
2812,2812,34
2947,2947,34
4344,4344,34
749,749,34
752,752,34
820,820,34
880,880,34
882,882,34
950,950,34
952,952,34
1013,1013,34
1015,1015,34
3141,3141,34
6635,6635,34
6177,6177,34
6271,6271,34
2247,2247,34
7467,7467,34
5946,5946,34
6634,6634,34
1012,1012,34
7061,7061,34
5848,5848,34
5827,5827,34
2872,2872,34
6871,6871,34
5731,5731,34
6793,6793,34
4670,4670,34
4347,4347,34
6854,6854,34
1011,1011,34
1081,1081,34
5123,5123,34
5125,5125,34
4705,4705,34
5112,5112,34
5354,5354,34
5476,5476,34
3526,3526,34
5223,5223,34
4854,4854,34
4856,4856,34
4985,4985,34
4987,4987,34
5228,5228,34
4805,4805,34
5553,5553,34
5556,5556,34
3917,3917,34
4050,4050,34
4461,4461,34
4592,4592,34
4722,4722,34
4724,4724,34
5352,5352,34
6201,6201,34
2577,2577,34
4393,4393,34
4405,4405,34
4525,4525,34
4657,4657,34
4789,4789,34
4930,4930,34
5047,5047,34
5174,5174,34
5300,5300,34
132,132,34
134,134,34
196,196,34
303,303,34
306,306,34
5341,5341,34
1150,1150,34
4651,4651,33
5165,5165,33
5291,5291,33
5537,5537,33
5652,5652,33
5654,5654,33
5656,5656,33
5775,5775,33
4622,4622,33
7543,7543,33
5060,5060,33
6295,6295,33
949,949,33
1619,1619,33
1692,1692,33
1706,1706,33
1796,1796,33
1798,1798,33
1803,1803,33
1895,1895,33
1897,1897,33
1995,1995,33
2230,2230,33
2351,2351,33
4022,4022,33
4152,4152,33
4153,4153,33
4154,4154,33
4280,4280,33
4281,4281,33
4282,4282,33
4283,4283,33
4412,4412,33
4413,4413,33
4415,4415,33
4544,4544,33
4546,4546,33
4676,4676,33
5186,5186,33
5187,5187,33
5188,5188,33
5314,5314,33
5671,5671,33
5674,5674,33
5907,5907,33
5910,5910,33
6023,6023,33
6026,6026,33
6028,6028,33
6142,6142,33
6143,6143,33
6145,6145,33
6239,6239,33
6240,6240,33
3328,3328,33
3330,3330,33
4138,4138,33
4258,4258,33
4538,4538,33
5181,5181,33
5429,5429,33
5544,5544,33
5780,5780,33
815,815,33
4752,4752,33
5202,5202,33
5326,5326,33
5450,5450,33
4801,4801,33
4564,4564,33
4694,4694,33
4955,4955,33
4956,4956,33
5080,5080,33
5083,5083,33
5089,5089,33
5207,5207,33
5208,5208,33
5328,5328,33
5464,5464,33
2313,2313,33
5965,5965,33
4862,4862,33
3393,3393,33
6715,6715,33
1700,1700,33
5619,5619,33
2248,2248,33
6179,6179,33
2981,2981,33
4490,4490,33
5613,5613,33
7541,7541,33
4328,4328,33
6550,6550,33
6061,6061,33
6272,6272,33
1605,1605,33
6716,6716,33
1516,1516,33
4195,4195,33
5611,5611,33
7042,7042,33
7130,7130,33
7132,7132,33
7136,7136,33
7218,7218,33
7222,7222,33
7298,7298,33
7313,7313,33
7549,7549,33
7616,7616,33
7612,7612,33
1431,1431,33
2607,2607,33
1065,1065,33
1359,1359,33
790,790,33
858,858,33
1119,1119,33
1197,1197,33
6866,6866,33
1350,1350,33
4483,4483,33
2576,2576,33
4482,4482,33
4351,4351,33
4619,4619,33
4859,4859,33
5729,5729,33
4751,4751,33
2989,2989,33
3140,3140,33
6633,6633,33
396,396,32
460,460,32
462,462,32
528,528,32
530,530,32
596,596,32
598,598,32
664,664,32
666,666,32
724,724,32
732,732,32
792,792,32
921,921,32
987,987,32
992,992,32
1055,1055,32
1057,1057,32
1058,1058,32
1120,1120,32
1124,1124,32
4062,4062,32
5493,5493,32
4990,4990,32
6477,6477,32
3815,3815,32
4226,4226,32
6085,6085,32
683,683,32
684,684,32
887,887,32
945,945,32
1018,1018,32
2489,2489,32
3123,3123,32
5964,5964,32
5847,5847,32
4594,4594,32
2855,2855,32
6714,6714,32
6267,6267,32
4463,4463,32
7610,7610,32
3199,3199,32
3200,3200,32
3326,3326,32
3327,3327,32
3331,3331,32
3332,3332,32
3333,3333,32
3334,3334,32
3459,3459,32
3460,3460,32
3461,3461,32
3462,3462,32
3463,3463,32
3464,3464,32
3465,3465,32
3466,3466,32
3467,3467,32
3468,3468,32
3592,3592,32
3593,3593,32
3594,3594,32
3595,3595,32
3596,3596,32
3597,3597,32
3598,3598,32
3599,3599,32
3600,3600,32
3601,3601,32
3602,3602,32
3725,3725,32
3726,3726,32
3727,3727,32
3728,3728,32
3729,3729,32
3730,3730,32
3731,3731,32
3732,3732,32
3733,3733,32
3734,3734,32
3735,3735,32
3736,3736,32
3859,3859,32
3860,3860,32
3861,3861,32
3862,3862,32
3863,3863,32
3864,3864,32
3865,3865,32
3866,3866,32
3867,3867,32
3868,3868,32
3869,3869,32
3870,3870,32
3993,3993,32
3994,3994,32
3995,3995,32
3996,3996,32
3997,3997,32
3998,3998,32
3999,3999,32
4000,4000,32
4001,4001,32
4002,4002,32
4003,4003,32
4004,4004,32
4125,4125,32
4126,4126,32
4127,4127,32
4128,4128,32
4129,4129,32
4130,4130,32
4131,4131,32
4132,4132,32
4133,4133,32
4134,4134,32
4135,4135,32
4136,4136,32
4137,4137,32
4259,4259,32
4260,4260,32
4261,4261,32
4262,4262,32
4263,4263,32
4264,4264,32
4265,4265,32
4266,4266,32
4267,4267,32
4268,4268,32
4269,4269,32
4270,4270,32
4271,4271,32
4394,4394,32
4395,4395,32
4396,4396,32
4397,4397,32
4398,4398,32
4399,4399,32
4400,4400,32
4401,4401,32
4402,4402,32
4403,4403,32
4404,4404,32
4526,4526,32
4527,4527,32
4528,4528,32
4529,4529,32
4530,4530,32
4531,4531,32
4532,4532,32
4533,4533,32
4534,4534,32
4535,4535,32
4536,4536,32
4537,4537,32
4658,4658,32
4659,4659,32
4660,4660,32
4661,4661,32
4662,4662,32
4663,4663,32
4664,4664,32
4665,4665,32
4666,4666,32
4667,4667,32
4668,4668,32
4790,4790,32
4791,4791,32
4792,4792,32
4793,4793,32
4794,4794,32
4795,4795,32
4796,4796,32
4797,4797,32
4798,4798,32
4799,4799,32
4921,4921,32
4922,4922,32
4923,4923,32
4924,4924,32
4925,4925,32
4926,4926,32
4927,4927,32
4928,4928,32
4929,4929,32
5048,5048,32
5049,5049,32
5050,5050,32
5051,5051,32
5052,5052,32
5053,5053,32
5054,5054,32
5055,5055,32
5175,5175,32
5176,5176,32
5177,5177,32
5178,5178,32
5179,5179,32
5180,5180,32
5301,5301,32
5302,5302,32
5303,5303,32
5304,5304,32
5305,5305,32
5424,5424,32
5425,5425,32
5426,5426,32
5427,5427,32
5428,5428,32
5545,5545,32
5546,5546,32
5547,5547,32
5548,5548,32
5549,5549,32
5663,5663,32
5664,5664,32
5665,5665,32
5666,5666,32
5667,5667,32
5781,5781,32
5782,5782,32
5783,5783,32
3950,3950,32
163,163,32
3948,3948,32
4084,4084,32
4539,4539,32
2128,2128,32
4082,4082,32
1330,1330,32
1500,1500,32
1675,1675,32
1968,1968,32
3258,3258,32
4330,4330,32
6869,6869,32
753,753,32
6381,6381,32
2016,2016,32
3929,3929,32
1331,1331,32
2205,2205,32
4197,4197,32
6973,6973,32
7060,7060,32
7062,7062,32
7152,7152,32
1147,1147,32
1000,1000,32
1206,1206,32
101,101,32
167,167,32
200,200,32
229,229,32
234,234,32
265,265,32
270,270,32
355,355,32
356,356,32
6212,6212,32
5849,5849,32
6857,6857,32
2612,2612,32
6466,6466,32
1721,1721,32
1633,1633,32
1528,1528,32
4064,4064,32
2578,2578,32
5015,5015,32
3249,3249,32
6081,6081,32
1002,1002,32
1016,1016,32
2470,2470,32
748,748,32
814,814,32
1374,1374,31
6632,6632,31
4479,4479,31
6094,6094,31
3661,3661,31
4489,4489,31
4094,4094,31
5614,5614,31
2249,2249,31
4883,4883,31
5732,5732,31
3528,3528,31
4729,4729,31
6357,6357,31
6358,6358,31
5963,5963,31
4730,4730,31
7389,7389,31
4993,4993,31
6063,6063,31
6274,6274,31
682,682,31
685,685,31
821,821,31
879,879,31
953,953,31
1017,1017,31
1019,1019,31
1082,1082,31
6080,6080,31
944,944,31
5736,5736,31
70,70,31
5505,5505,31
4611,4611,31
4885,4885,31
3391,3391,31
2114,2114,31
6972,6972,31
6974,6974,31
7151,7151,31
7153,7153,31
4578,4578,31
5490,5490,31
4358,4358,31
6560,6560,31
2366,2366,31
131,131,31
3142,3142,31
1446,1446,31
6200,6200,31
69,69,31
5610,5610,31
100,100,31
102,102,31
135,135,31
195,195,31
302,302,31
307,307,31
354,354,31
357,357,31
5728,5728,31
5846,5846,30
4972,4972,30
1442,1442,30
6853,6853,30
6442,6442,30
4871,4871,30
5477,5477,30
2858,2858,30
5111,5111,30
5229,5229,30
4049,4049,30
4051,4051,30
4591,4591,30
4725,4725,30
4853,4853,30
5227,5227,30
4932,4932,30
5494,5494,30
5966,5966,30
6294,6294,30
6082,6082,30
6549,6549,30
5969,5969,30
6079,6079,30
5945,5945,30
6359,6359,30
1701,1701,30
1789,1789,30
1994,1994,30
1996,1996,30
2229,2229,30
2231,2231,30
4155,4155,30
4279,4279,30
4284,4284,30
4675,4675,30
4677,4677,30
4936,4936,30
5189,5189,30
5437,5437,30
5675,5675,30
5789,5789,30
5794,5794,30
5906,5906,30
6027,6027,30
6029,6029,30
6237,6237,30
6238,6238,30
6241,6241,30
3962,3962,30
4098,4098,30
4229,4229,30
4361,4361,30
999,999,30
1001,1001,30
1133,1133,30
1280,1280,30
90,90,30
121,121,30
186,186,30
220,220,30
255,255,30
328,328,30
633,633,30
768,768,30
967,967,30
1033,1033,30
1072,1072,30
1075,1075,30
1112,1112,30
1118,1118,30
1183,1183,30
1255,1255,30
1258,1258,30
1292,1292,30
1325,1325,30
1326,1326,30
1334,1334,30
1366,1366,30
1505,1505,30
1507,1507,30
1655,1655,30
1849,1849,30
2548,2548,30
2552,2552,30
2554,2554,30
2558,2558,30
2561,2561,30
2663,2663,30
2675,2675,30
2679,2679,30
2792,2792,30
2794,2794,30
2804,2804,30
5821,5821,30
5824,5824,30
6168,6168,30
6171,6171,30
6437,6437,30
6518,6518,30
6521,6521,30
6604,6604,30
6683,6683,30
6761,6761,30
6843,6843,30
7017,7017,30
7105,7105,30
7111,7111,30
7204,7204,30
7291,7291,30
7367,7367,30
7372,7372,30
7374,7374,30
7438,7438,30
7440,7440,30
7477,7477,30
7516,7516,30
7580,7580,30
7588,7588,30
7658,7658,30
7753,7753,30
7840,7840,30
7908,7908,30
7921,7921,30
7972,7972,30
7989,7989,30
7991,7991,30
8016,8016,30
8033,8033,30
8050,8050,30
8051,8051,30
8055,8055,30
8078,8078,30
8081,8081,30
8085,8085,30
8099,8099,30
8134,8134,30
8151,8151,30
8161,8161,30
8183,8183,30
8198,8198,30
8209,8209,30
8221,8221,30
8238,8238,30
8270,8270,30
5201,5201,30
5449,5449,30
4561,4561,30
4693,4693,30
4695,4695,30
4954,4954,30
4957,4957,30
4963,4963,30
5203,5203,30
5206,5206,30
5209,5209,30
5215,5215,30
5451,5451,30
6197,6197,30
2250,2250,30
1541,1541,30
2239,2239,30
1699,1699,30
6441,6441,30
2359,2359,30
7613,7613,30
99,99,29
5113,5113,29
6721,6721,29
1432,1432,29
4484,4484,29
3914,3914,29
5371,5371,29
4750,4750,29
7045,7045,29
7398,7398,29
2747,2747,29
6631,6631,29
5119,5119,29
4488,4488,29
5962,5962,29
5126,5126,29
3961,3961,29
4218,4218,29
395,395,29
397,397,29
723,723,29
725,725,29
731,731,29
733,733,29
855,855,29
925,925,29
986,986,29
988,988,29
1052,1052,29
1056,1056,29
1059,1059,29
1272,1272,29
5014,5014,29
6888,6888,29
7059,7059,29
7063,7063,29
7243,7243,29
7544,7544,29
5499,5499,29
2347,2347,29
3005,3005,29
3814,3814,29
681,681,29
686,686,29
754,754,29
813,813,29
1020,1020,29
1083,1083,29
3816,3816,29
6196,6196,29
5850,5850,29
3928,3928,29
4731,4731,29
1003,1003,29
5615,5615,29
5733,5733,29
71,71,29
5116,5116,29
4781,4781,29
4912,4912,29
5038,5038,29
5413,5413,29
5533,5533,29
5771,5771,29
5892,5892,29
3259,3259,29
162,162,29
6956,6956,29
4612,4612,29
4931,4931,29
1416,1416,28
1589,1589,28
1594,1594,28
1772,1772,28
1870,1870,28
2081,2081,28
2206,2206,28
1297,1297,28
4214,4214,28
2196,2196,28
4728,4728,28
103,103,28
353,353,28
358,358,28
2992,2992,28
6198,6198,28
747,747,28
5122,5122,28
943,943,28
6443,6443,28
5978,5978,28
7474,7474,28
4478,4478,28
7470,7470,28
7545,7545,28
1456,1456,28
6950,6950,28
6955,6955,28
7031,7031,28
7038,7038,28
7049,7049,28
7122,7122,28
7128,7128,28
7129,7129,28
7140,7140,28
7213,7213,28
7226,7226,28
7303,7303,28
7309,7309,28
7394,7394,28
7546,7546,28
2129,2129,28
615,615,28
616,616,28
888,888,28
1085,1085,28
3660,3660,28
5378,5378,28
5828,5828,28
4710,4710,28
3394,3394,28
4357,4357,28
2734,2734,28
5862,5862,28
2748,2748,28
4574,4574,28
4099,4099,28
4230,4230,28
4494,4494,28
6360,6360,28
379,379,28
565,565,28
701,701,28
1008,1008,28
1111,1111,28
1182,1182,28
1218,1218,28
1248,1248,28
1259,1259,28
1335,1335,28
1449,1449,28
1848,1848,28
1948,1948,28
2432,2432,28
2436,2436,28
2549,2549,28
2670,2670,28
2791,2791,28
2795,2795,28
2801,2801,28
2803,2803,28
5589,5589,28
5703,5703,28
5706,5706,28
6052,6052,28
6266,6266,28
6600,6600,28
6765,6765,28
6929,6929,28
7112,7112,28
7196,7196,28
7373,7373,28
7401,7401,28
7437,7437,28
7441,7441,28
7442,7442,28
7645,7645,28
7707,7707,28
7800,7800,28
7881,7881,28
7932,7932,28
7948,7948,28
8015,8015,28
8070,8070,28
8077,8077,28
8125,8125,28
8179,8179,28
8202,8202,28
8222,8222,28
8237,8237,28
8279,8279,28
4225,4225,28
4346,4346,28
6887,6887,28
6889,6889,28
6971,6971,28
6975,6975,28
7150,7150,28
7154,7154,28
7242,7242,28
7244,7244,28
1634,1634,28
3525,3525,28
3930,3930,28
4669,4669,28
3126,3126,28
5290,5290,28
5655,5655,28
5774,5774,28
5016,5016,28
2251,2251,28
6789,6789,28
1222,1222,28
6380,6380,28
5495,5495,28
3829,3829,28
3830,3830,28
3831,3831,28
3832,3832,28
3967,3967,28
4100,4100,28
4625,4625,28
4756,4756,28
4886,4886,28
1,1,28
14,14,28
15,15,28
16,16,28
17,17,28
18,18,28
292,292,28
400,400,28
402,402,28
439,439,28
466,466,28
496,496,28
497,497,28
498,498,28
499,499,28
500,500,28
501,501,28
502,502,28
503,503,28
504,504,28
505,505,28
506,506,28
835,835,28
901,901,28
940,940,28
1006,1006,28
1044,1044,28
1045,1045,28
1046,1046,28
1047,1047,28
1048,1048,28
1101,1101,28
1145,1145,28
1174,1174,28
1219,1219,28
1220,1220,28
1249,1249,28
1250,1250,28
1337,1337,28
1419,1419,28
1531,1531,28
1532,1532,28
1650,1650,28
1651,1651,28
1652,1652,28
1653,1653,28
1654,1654,28
1748,1748,28
1846,1846,28
1847,1847,28
2058,2058,28
2180,2180,28
2298,2298,28
2418,2418,28
2540,2540,28
2550,2550,28
2551,2551,28
2677,2677,28
2790,2790,28
2927,2927,28
2936,2936,28
3070,3070,28
3204,3204,28
3338,3338,28
5585,5585,28
5586,5586,28
5587,5587,28
5936,5936,28
6139,6139,28
6235,6235,28
6236,6236,28
6262,6262,28
6326,6326,28
6328,6328,28
6349,6349,28
6353,6353,28
6412,6412,28
6434,6434,28
6605,6605,28
6688,6688,28
6763,6763,28
6840,6840,28
6925,6925,28
6938,6938,28
7013,7013,28
7018,7018,28
7019,7019,28
7026,7026,28
7117,7117,28
7208,7208,28
7282,7282,28
7295,7295,28
7296,7296,28
7363,7363,28
7377,7377,28
7446,7446,28
7449,7449,28
7451,7451,28
7452,7452,28
7510,7510,28
7520,7520,28
7523,7523,28
7524,7524,28
7552,7552,28
7589,7589,28
7592,7592,28
7594,7594,28
7620,7620,28
7693,7693,28
7720,7720,28
7739,7739,28
7766,7766,28
7785,7785,28
7812,7812,28
7825,7825,28
7852,7852,28
7866,7866,28
7867,7867,28
7892,7892,28
7962,7962,28
8002,8002,28
8012,8012,28
8018,8018,28
8047,8047,28
8105,8105,28
8106,8106,28
8112,8112,28
8118,8118,28
8139,8139,28
8165,8165,28
8170,8170,28
8189,8189,28
8218,8218,28
8230,8230,28
8231,8231,28
8232,8232,28
8233,8233,28
8234,8234,28
8235,8235,28
8236,8236,28
8241,8241,28
8288,8288,28
8297,8297,28
8306,8306,28
8315,8315,28
5744,5744,28
168,168,28
201,201,28
228,228,28
235,235,28
264,264,28
271,271,28
414,414,28
415,415,28
4610,4610,28
6078,6078,27
4601,4601,27
5250,5250,27
1223,1223,27
5830,5830,27
5947,5947,27
6361,6361,27
6195,6195,27
6790,6790,27
3662,3662,27
5967,5967,27
4800,4800,27
6943,6943,27
5379,5379,27
7133,7133,27
3257,3257,27
2252,2252,27
5366,5366,27
1542,1542,27
2483,2483,27
2871,2871,27
6465,6465,27
6778,6778,27
1529,1529,27
6083,6083,27
2746,2746,27
6480,6480,27
6564,6564,27
6565,6565,27
6647,6647,27
2367,2367,27
5609,5609,27
6777,6777,27
5626,5626,27
5246,5246,27
4338,4338,27
5727,5727,27
1918,1918,27
5845,5845,27
1084,1084,27
1441,1441,27
1819,1819,27
4445,4445,26
6722,6722,26
4613,4613,26
6199,6199,26
1358,1358,26
6713,6713,26
1543,1543,26
4806,4806,26
5552,5552,26
5557,5557,26
6792,6792,26
4093,4093,26
6292,6292,26
5340,5340,26
130,130,26
2859,2859,26
614,614,26
617,617,26
822,822,26
878,878,26
954,954,26
1086,1086,26
1151,1151,26
5911,5911,26
998,998,26
1064,1064,26
6084,6084,26
5377,5377,26
4650,4650,26
5164,5164,26
5651,5651,26
5770,5770,26
5772,5772,26
5891,5891,26
5893,5893,26
5851,5851,26
3960,3960,26
2490,2490,26
5853,5853,26
3275,3275,26
6886,6886,26
6890,6890,26
7241,7241,26
7245,7245,26
5734,5734,26
5735,5735,26
7466,7466,26
6799,6799,26
4614,4614,26
2314,2314,26
72,72,26
136,136,26
194,194,26
301,301,26
308,308,26
413,413,26
416,416,26
5380,5380,26
6776,6776,26
5355,5355,26
5596,5596,26
5348,5348,26
4446,4446,26
4984,4984,26
3918,3918,25
4183,4183,25
4460,4460,25
4721,4721,25
5102,5102,25
789,789,25
859,859,25
1050,1050,25
1198,1198,25
3260,3260,25
98,98,25
2729,2729,25
6481,6481,25
6563,6563,25
6646,6646,25
2848,2848,25
6877,6877,25
7548,7548,25
4807,4807,25
5670,5670,25
7043,7043,25
7127,7127,25
7135,7135,25
7217,7217,25
7223,7223,25
7299,7299,25
7312,7312,25
7383,7383,25
7547,7547,25
5912,5912,25
6293,6293,25
1618,1618,25
