OID_,pointid,grid_code
8258,8258,39
8259,8259,39
8260,8260,39
8261,8261,39
8263,8263,39
8264,8264,39
8265,8265,39
1174,1174,39
2589,2589,39
1325,1325,39
1326,1326,39
7227,7227,39
1426,1426,39
1510,1510,39
1511,1511,39
1512,1512,39
1514,1514,39
1599,1599,39
1600,1600,39
1601,1601,39
1602,1602,39
1603,1603,39
1686,1686,39
1687,1687,39
1688,1688,39
1915,1915,39
3875,3875,39
4010,4010,39
4011,4011,39
4012,4012,39
4013,4013,39
4149,4149,39
4169,4169,39
4341,4341,39
4360,4360,39
5418,5418,39
5539,5539,39
5859,5859,39
5860,5860,39
5975,5975,39
6520,6520,39
6602,6602,39
6684,6684,39
6685,6685,39
6686,6686,39
7379,7379,39
3967,3967,39
5534,5534,39
5653,5653,39
3094,3094,39
4025,4025,39
1114,1114,39
1115,1115,39
1116,1116,39
1117,1117,39
1187,1187,39
1188,1188,39
1189,1189,39
1190,1190,39
1191,1191,39
1193,1193,39
1261,1261,39
1262,1262,39
1263,1263,39
1264,1264,39
1265,1265,39
1266,1266,39
1267,1267,39
1268,1268,39
1269,1269,39
1270,1270,39
1338,1338,39
1339,1339,39
1340,1340,39
1341,1341,39
1342,1342,39
1343,1343,39
1344,1344,39
1345,1345,39
1346,1346,39
1347,1347,39
1348,1348,39
1349,1349,39
1420,1420,39
1421,1421,39
1422,1422,39
1423,1423,39
1424,1424,39
1425,1425,39
1427,1427,39
1428,1428,39
1429,1429,39
1430,1430,39
1506,1506,39
1509,1509,39
1513,1513,39
1515,1515,39
1598,1598,39
1604,1604,39
1685,1685,39
1691,1691,39
1797,1797,39
1812,1812,39
1813,1813,39
1814,1814,39
1815,1815,39
1816,1816,39
1896,1896,39
1911,1911,39
1912,1912,39
1913,1913,39
1914,1914,39
2010,2010,39
2449,2449,39
4009,4009,39
4147,4147,39
4148,4148,39
4170,4170,39
4359,4359,39
4492,4492,39
4493,4493,39
4545,4545,39
4608,4608,39
4624,4624,39
4783,4783,39
4861,4861,39
4914,4914,39
4915,4915,39
4970,4970,39
5040,5040,39
5041,5041,39
5042,5042,39
5167,5167,39
5168,5168,39
5169,5169,39
5293,5293,39
5294,5294,39
5353,5353,39
5415,5415,39
5621,5621,39
5622,5622,39
5739,5739,39
5740,5740,39
5974,5974,39
6603,6603,39
6762,6762,39
7027,7027,39
7118,7118,39
7119,7119,39
7209,7209,39
7476,7476,39
7551,7551,39
769,769,39
1859,1859,38
4611,4611,38
2873,2873,38
4751,4751,38
7304,7304,38
7308,7308,38
2217,2217,38
32,32,38
33,33,38
34,34,38
57,57,38
58,58,38
59,59,38
83,83,38
84,84,38
85,85,38
248,248,38
249,249,38
254,254,38
291,291,38
791,791,38
857,857,38
922,922,38
1054,1054,38
1122,1122,38
1123,1123,38
1192,1192,38
1194,1194,38
1195,1195,38
1196,1196,38
1535,1535,38
1622,1622,38
1623,1623,38
1624,1624,38
1627,1627,38
1707,1707,38
1709,1709,38
1710,1710,38
1711,1711,38
1712,1712,38
1713,1713,38
1714,1714,38
1715,1715,38
1804,1804,38
1805,1805,38
1806,1806,38
1807,1807,38
1808,1808,38
1809,1809,38
1810,1810,38
1811,1811,38
1903,1903,38
1904,1904,38
1905,1905,38
1906,1906,38
1907,1907,38
1908,1908,38
1909,1909,38
1910,1910,38
2003,2003,38
2004,2004,38
2005,2005,38
2006,2006,38
2007,2007,38
2008,2008,38
2009,2009,38
2116,2116,38
2117,2117,38
2118,2118,38
2119,2119,38
2120,2120,38
2241,2241,38
2242,2242,38
2243,2243,38
2325,2325,38
2350,2350,38
2361,2361,38
2362,2362,38
2363,2363,38
2486,2486,38
2487,2487,38
2609,2609,38
2610,2610,38
2990,2990,38
3007,3007,38
3124,3124,38
3392,3392,38
3527,3527,38
3949,3949,38
4063,4063,38
4196,4196,38
4329,4329,38
4414,4414,38
4462,4462,38
4491,4491,38
4593,4593,38
4623,4623,38
4723,4723,38
4753,4753,38
4754,4754,38
4755,4755,38
4855,4855,38
4860,4860,38
4884,4884,38
4986,4986,38
4991,4991,38
5858,5858,38
7210,7210,38
7211,7211,38
7468,7468,38
7542,7542,38
7611,7611,38
7751,7751,38
7796,7796,38
7797,7797,38
7798,7798,38
7799,7799,38
7836,7836,38
7837,7837,38
7838,7838,38
7839,7839,38
7875,7875,38
7876,7876,38
7877,7877,38
7878,7878,38
7879,7879,38
7880,7880,38
7914,7914,38
7915,7915,38
7916,7916,38
7917,7917,38
7918,7918,38
7919,7919,38
7920,7920,38
7953,7953,38
7954,7954,38
7955,7955,38
7956,7956,38
7957,7957,38
7958,7958,38
7959,7959,38
7960,7960,38
7961,7961,38
7992,7992,38
7993,7993,38
7994,7994,38
7995,7995,38
7996,7996,38
7997,7997,38
7998,7998,38
7999,7999,38
8000,8000,38
8001,8001,38
8034,8034,38
8035,8035,38
8036,8036,38
8037,8037,38
8038,8038,38
8039,8039,38
8040,8040,38
8041,8041,38
8042,8042,38
8043,8043,38
8044,8044,38
8071,8071,38
8072,8072,38
8073,8073,38
8126,8126,38
8152,8152,38
8171,8171,38
8190,8190,38
8210,8210,38
8211,8211,38
8262,8262,38
8266,8266,38
8267,8267,38
8268,8268,38
8269,8269,38
8271,8271,38
8272,8272,38
8273,8273,38
8274,8274,38
8275,8275,38
8276,8276,38
8277,8277,38
8278,8278,38
8280,8280,38
8281,8281,38
8282,8282,38
8283,8283,38
8284,8284,38
8285,8285,38
8286,8286,38
8287,8287,38
8289,8289,38
8290,8290,38
8291,8291,38
8292,8292,38
8293,8293,38
8294,8294,38
8295,8295,38
8296,8296,38
8298,8298,38
8299,8299,38
8300,8300,38
8301,8301,38
8302,8302,38
8303,8303,38
8304,8304,38
8305,8305,38
8307,8307,38
8308,8308,38
8309,8309,38
8310,8310,38
8311,8311,38
8312,8312,38
8313,8313,38
8314,8314,38
8316,8316,38
8317,8317,38
8318,8318,38
8319,8319,38
8320,8320,38
8321,8321,38
8322,8322,38
8323,8323,38
7438,7438,38
3903,3903,38
3095,3095,38
3826,3826,38
2336,2336,38
537,537,38
3907,3907,38
396,396,38
1145,1145,38
1219,1219,38
4030,4030,38
5056,5056,38
4969,4969,38
2467,2467,38
7021,7021,38
499,499,38
2812,2812,38
5210,5210,38
4747,4747,38
5790,5790,38
7440,7440,38
4087,4087,38
6710,6710,38
2672,2672,38
469,469,38
1218,1218,38
1248,1248,38
2561,2561,38
3512,3512,38
3560,3560,37
4490,4490,37
7391,7391,37
4931,4931,37
1006,1006,37
7588,7588,37
397,397,37
4295,4295,37
1220,1220,37
1292,1292,37
1372,1372,37
7529,7529,37
5553,5553,37
7991,7991,37
1249,1249,37
1329,1329,37
2947,2947,37
4023,4023,37
7363,7363,37
3194,3194,37
874,874,37
6957,6957,37
7361,7361,37
2875,2875,37
4540,4540,37
6711,6711,37
7455,7455,37
460,460,37
1034,1034,37
5464,5464,37
7437,7437,37
7755,7755,37
6790,6790,37
5793,5793,37
4705,4705,37
528,528,37
5340,5340,37
1102,1102,37
3242,3242,36
733,733,36
1076,1076,36
500,500,36
1072,1072,36
4888,4888,36
3238,3238,36
6238,6238,36
7017,7017,36
4222,4222,36
1882,1882,36
6234,6234,36
1250,1250,36
4306,4306,36
7516,7516,36
7580,7580,36
7989,7989,36
7362,7362,36
4838,4838,36
736,736,36
939,939,36
3363,3363,36
1295,1295,36
3239,3239,36
2956,2956,36
5821,5821,36
7317,7317,36
1784,1784,36
6954,6954,36
4925,4925,36
7294,7294,36
2502,2502,36
3698,3698,36
5771,5771,36
5436,5436,36
4040,4040,35
4494,4494,35
7401,7401,35
5910,5910,35
6239,6239,35
3968,3968,35
5533,5533,35
734,734,35
404,404,35
4173,4173,35
4297,4297,35
596,596,35
7367,7367,35
7908,7908,35
4022,4022,35
328,328,35
1332,1332,35
2558,2558,35
5674,5674,35
739,739,35
4625,4625,35
4756,4756,35
3970,3970,35
5130,5130,35
4432,4432,35
968,968,35
605,605,35
501,501,35
4437,4437,35
5450,5450,35
2679,2679,35
6168,6168,35
2572,2572,35
4562,4562,35
7126,7126,35
7441,7441,35
7293,7293,35
3647,3647,35
3781,3781,35
1415,1415,35
5824,5824,35
4742,4742,35
735,735,35
4926,4926,35
4294,4294,35
4436,4436,35
1588,1588,35
2312,2312,35
2804,2804,35
7105,7105,35
2961,2961,34
732,732,34
3627,3627,34
4361,4361,34
6326,6326,34
3377,3377,34
4302,4302,34
1366,1366,34
7442,7442,34
220,220,34
702,702,34
4434,4434,34
1169,1169,34
4002,4002,34
1330,1330,34
3059,3059,34
502,502,34
3511,3511,34
5585,5585,34
1112,1112,34
1255,1255,34
1334,1334,34
5586,5586,34
5587,5587,34
5936,5936,34
5703,5703,34
3775,3775,34
875,875,34
1980,1980,34
3495,3495,34
2568,2568,34
3648,3648,34
5207,5207,34
5589,5589,34
1183,1183,34
1258,1258,34
1759,1759,34
1771,1771,34
2552,2552,34
6171,6171,34
6518,6518,34
1140,1140,34
1213,1213,34
566,566,34
4564,4564,34
6240,6240,34
4430,4430,34
673,673,34
2458,2458,34
2897,2897,34
3646,3646,34
2445,2445,34
1849,1849,34
2204,2204,34
1221,1221,34
7710,7710,34
5328,5328,34
6262,6262,34
2386,2386,34
5175,5175,34
6145,6145,34
5906,5906,34
1454,1454,34
3496,3496,33
3302,3302,33
3707,3707,33
5396,5396,33
3778,3778,33
3563,3563,33
6712,6712,33
4050,4050,33
5706,5706,33
2675,2675,33
4037,4037,33
7206,7206,33
2385,2385,33
2750,2750,33
6798,6798,33
6843,6843,33
3328,3328,33
398,398,33
3645,3645,33
808,808,33
5546,5546,33
6052,6052,33
664,664,33
1287,1287,33
7232,7232,33
1331,1331,33
2569,2569,33
4956,4956,33
5208,5208,33
1655,1655,33
2663,2663,33
6090,6090,33
6437,6437,33
6349,6349,33
2384,2384,33
3199,3199,33
3333,3333,33
4266,4266,33
6877,6877,33
3431,3431,33
5010,5010,33
7598,7598,33
7645,7645,33
7948,7948,33
7360,7360,33
1009,1009,33
4694,4694,33
4873,4873,33
2195,2195,33
5941,5941,33
7035,7035,33
1146,1146,33
3497,3497,33
1869,1869,33
2080,2080,33
4151,4151,33
5096,5096,33
5540,5540,33
395,395,33
1539,1539,33
7196,7196,33
6434,6434,33
2635,2635,33
2761,2761,33
3493,3493,33
4879,4879,33
7972,7972,33
8016,8016,33
8050,8050,33
8051,8051,33
8055,8055,33
8078,8078,33
8081,8081,33
8085,8085,33
8134,8134,33
8161,8161,33
8183,8183,33
8198,8198,33
8221,8221,33
8238,8238,33
3137,3137,33
3836,3836,33
4104,4104,33
5649,5649,33
5080,5080,33
4706,4706,33
379,379,33
2436,2436,33
7282,7282,33
5556,5556,33
2224,2224,33
503,503,33
3915,3915,33
6328,6328,33
2695,2695,33
4226,4226,33
5419,5419,33
5538,5538,33
5657,5657,33
6683,6683,33
873,873,33
2382,2382,33
2506,2506,33
2892,2892,33
3292,3292,33
2099,2099,33
4159,4159,33
4164,4164,33
5214,5214,32
439,439,32
5326,5326,32
6194,6194,32
5671,5671,32
1118,1118,32
1271,1271,32
1505,1505,32
1507,1507,32
1508,1508,32
1716,1716,32
2011,2011,32
4146,4146,32
4347,4347,32
4784,4784,32
4916,4916,32
5043,5043,32
5166,5166,32
5292,5292,32
6604,6604,32
7477,7477,32
7550,7550,32
2798,2798,32
4300,4300,32
2629,2629,32
2757,2757,32
2824,2824,32
2887,2887,32
3026,3026,32
3896,3896,32
4797,4797,32
7114,7114,32
2790,2790,32
4957,4957,32
1500,1500,32
504,504,32
3070,3070,32
3204,3204,32
3379,3379,32
3917,3917,32
255,255,32
856,856,32
924,924,32
989,989,32
1053,1053,32
1121,1121,32
1534,1534,32
1628,1628,32
2002,2002,32
2121,2121,32
2244,2244,32
2485,2485,32
2554,2554,32
3393,3393,32
3526,3526,32
4215,4215,32
4622,4622,32
4752,4752,32
6521,6521,32
6761,6761,32
7840,7840,32
7921,7921,32
8033,8033,32
8099,8099,32
8151,8151,32
8209,8209,32
8270,8270,32
7364,7364,32
2135,2135,32
2378,2378,32
2768,2768,32
3018,3018,32
3027,3027,32
3161,3161,32
3283,3283,32
3284,3284,32
3403,3403,32
3462,3462,32
3596,3596,32
3601,3601,32
3668,3668,32
3669,3669,32
3735,3735,32
3864,3864,32
3998,3998,32
5428,5428,32
7866,7866,32
7867,7867,32
1175,1175,32
5424,5424,32
6869,6869,32
2898,2898,32
505,505,32
506,506,32
2570,2570,32
3783,3783,32
4604,4604,32
6057,6057,32
6600,6600,32
7295,7295,32
4154,4154,32
2701,2701,32
2827,2827,32
2867,2867,32
2998,2998,32
3013,3013,32
3264,3264,32
3398,3398,32
6947,6947,32
1783,1783,32
1785,1785,32
6412,6412,32
1111,1111,32
1675,1675,32
2803,2803,32
7042,7042,32
2551,2551,32
2936,2936,32
3338,3338,32
3649,3649,32
5202,5202,32
3950,3950,32
3432,3432,32
3433,3433,32
3434,3434,32
3702,3702,32
3975,3975,32
4242,4242,32
4506,4506,32
4632,4632,32
4762,4762,32
4893,4893,32
4895,4895,32
5136,5136,32
5385,5385,32
5399,5399,32
5647,5647,32
5648,5648,32
5879,5879,32
6113,6113,32
7800,7800,32
5861,5861,32
6028,6028,32
1259,1259,32
1335,1335,32
2801,2801,32
3833,3833,32
5584,5584,32
1044,1044,32
1045,1045,32
7510,7510,32
7693,7693,32
7739,7739,32
7785,7785,32
7825,7825,32
4153,4153,31
4298,4298,31
4708,4708,31
4736,4736,31
4924,4924,31
3494,3494,31
807,807,31
1251,1251,31
3008,3008,31
5502,5502,31
7390,7390,31
1182,1182,31
1848,1848,31
1948,1948,31
4357,4357,31
4887,4887,31
2180,2180,31
2447,2447,31
4167,4167,31
4429,4429,31
6929,6929,31
942,942,31
1531,1531,31
1619,1619,31
7013,7013,31
1337,1337,31
1654,1654,31
2058,2058,31
2298,2298,31
2323,2323,31
2418,2418,31
4840,4840,31
6207,6207,31
6765,6765,31
6688,6688,31
6854,6854,31
6855,6855,31
6856,6856,31
7436,7436,31
5887,5887,31
4435,4435,31
8018,8018,31
4036,4036,31
6266,6266,31
1147,1147,31
3776,3776,31
5820,5820,31
1651,1651,31
1652,1652,31
1653,1653,31
2677,2677,31
4473,4473,31
4971,4971,31
6208,6208,31
3156,3156,31
5314,5314,31
6763,6763,31
6942,6942,31
7030,7030,31
7121,7121,31
6027,6027,31
3430,3430,31
4800,4800,31
740,740,31
3969,3969,31
5255,5255,31
5532,5532,31
5449,5449,31
1373,1373,31
1786,1786,31
2432,2432,31
6172,6172,31
1650,1650,31
1748,1748,31
1846,1846,31
1847,1847,31
1986,1986,31
3472,3472,31
3516,3516,31
4035,4035,31
4152,4152,31
6353,6353,31
1449,1449,31
7932,7932,31
8015,8015,31
8077,8077,31
8179,8179,31
8202,8202,31
8222,8222,31
8237,8237,31
4307,4307,31
2878,2878,31
4739,4739,31
6925,6925,31
6938,6938,31
3003,3003,31
5004,5004,31
6795,6795,30
567,567,30
1881,1881,30
3105,3105,30
1887,1887,30
2205,2205,30
2448,2448,30
2540,2540,30
3380,3380,30
5222,5222,30
5352,5352,30
5476,5476,30
5659,5659,30
5776,5776,30
6093,6093,30
7366,7366,30
3108,3108,30
4695,4695,30
724,724,30
992,992,30
1058,1058,30
1532,1532,30
8012,8012,30
8047,8047,30
8105,8105,30
8106,8106,30
8112,8112,30
8139,8139,30
8165,8165,30
8218,8218,30
8232,8232,30
8233,8233,30
8234,8234,30
8235,8235,30
8236,8236,30
8241,8241,30
5430,5430,30
5451,5451,30
1005,1005,30
1597,1597,30
1717,1717,30
1968,1968,30
2012,2012,30
4145,4145,30
7399,7399,30
6167,6167,30
1782,1782,30
1895,1895,30
1916,1916,30
2013,2013,30
2014,2014,30
2324,2324,30
2349,2349,30
3606,3606,30
3740,3740,30
4143,4143,30
4283,4283,30
4340,4340,30
4342,4342,30
4475,4475,30
4477,4477,30
4606,4606,30
4862,4862,30
5295,5295,30
5417,5417,30
5620,5620,30
5738,5738,30
5977,5977,30
6605,6605,30
3435,3435,30
6117,6117,30
3378,3378,30
790,790,30
858,858,30
1119,1119,30
1197,1197,30
1533,1533,30
2115,2115,30
2122,2122,30
2245,2245,30
2364,2364,30
2608,2608,30
4883,4883,30
7467,7467,30
7881,7881,30
8070,8070,30
8125,8125,30
8279,8279,30
1,1,30
1046,1046,30
1048,1048,30
1350,1350,30
1419,1419,30
1431,1431,30
1516,1516,30
1605,1605,30
1684,1684,30
1692,1692,30
1700,1700,30
1718,1718,30
1719,1719,30
1788,1788,30
1796,1796,30
1798,1798,30
1817,1817,30
1897,1897,30
1995,1995,30
2123,2123,30
2351,2351,30
2450,2450,30
2474,2474,30
3874,3874,30
4008,4008,30
4142,4142,30
4144,4144,30
4282,4282,30
4358,4358,30
4415,4415,30
4479,4479,30
4546,4546,30
4607,4607,30
4609,4609,30
4652,4652,30
4722,4722,30
4730,4730,30
4782,4782,30
4913,4913,30
4955,4955,30
4992,4992,30
5039,5039,30
5170,5170,30
5228,5228,30
5347,5347,30
5354,5354,30
5414,5414,30
5416,5416,30
5536,5536,30
5973,5973,30
6840,6840,30
7026,7026,30
7117,7117,30
7208,7208,30
7212,7212,30
7475,7475,30
7552,7552,30
5206,5206,30
5300,5300,30
3951,3951,30
7380,7380,30
8032,8032,30
14,14,30
15,15,30
16,16,30
17,17,30
18,18,30
292,292,30
792,792,30
921,921,30
987,987,30
1047,1047,30
1055,1055,30
1057,1057,30
1120,1120,30
1124,1124,30
1595,1595,30
1706,1706,30
1803,1803,30
1902,1902,30
2230,2230,30
2240,2240,30
2326,2326,30
2360,2360,30
2488,2488,30
2611,2611,30
2731,2731,30
2732,2732,30
2856,2856,30
2989,2989,30
2991,2991,30
3006,3006,30
3123,3123,30
3125,3125,30
3141,3141,30
3258,3258,30
3381,3381,30
3391,3391,30
3528,3528,30
3661,3661,30
3815,3815,30
3929,3929,30
3948,3948,30
4062,4062,30
4064,4064,30
4082,4082,30
4195,4195,30
4197,4197,30
4208,4208,30
4280,4280,30
4281,4281,30
4328,4328,30
4330,4330,30
4412,4412,30
4413,4413,30
4461,4461,30
4463,4463,30
4544,4544,30
4592,4592,30
4594,4594,30
4676,4676,30
4724,4724,30
4729,4729,30
4854,4854,30
4856,4856,30
4859,4859,30
4885,4885,30
4886,4886,30
4985,4985,30
4987,4987,30
4990,4990,30
5015,5015,30
5112,5112,30
5117,5117,30
5501,5501,30
5857,5857,30
7296,7296,30
7297,7297,30
7393,7393,30
7469,7469,30
7541,7541,30
7543,7543,30
7610,7610,30
7612,7612,30
7614,7614,30
7615,7615,30
7620,7620,30
7672,7672,30
7720,7720,30
7766,7766,30
7812,7812,30
7852,7852,30
7892,7892,30
7962,7962,30
8002,8002,30
8118,8118,30
8170,8170,30
8189,8189,30
8230,8230,30
8231,8231,30
8288,8288,30
8297,8297,30
8306,8306,30
8315,8315,30
5789,5789,30
4155,4155,30
5049,5049,30
6022,6022,30
4433,4433,29
2387,2387,29
2823,2823,29
4049,4049,29
4735,4735,29
6138,6138,29
6241,6241,29
635,635,29
2517,2517,29
7579,7579,29
7988,7988,29
4707,4707,29
4293,4293,29
1077,1077,29
1103,1103,29
806,806,29
4796,4796,29
4699,4699,29
5189,5189,29
3908,3908,29
4051,4051,29
5794,5794,29
5545,5545,29
4135,4135,29
5203,5203,29
6517,6517,29
1071,1071,29
1365,1365,29
876,876,29
2512,2512,29
2639,2639,29
4267,4267,29
4930,4930,29
6709,6709,29
2313,2313,29
2557,2557,29
5825,5825,29
7907,7907,28
345,345,28
809,809,28
4031,4031,28
1176,1176,28
2571,2571,28
4830,4830,28
568,568,28
5429,5429,28
507,507,28
1254,1254,28
2935,2935,28
7313,7313,28
7278,7278,28
5547,5547,28
4299,4299,28
4561,4561,28
4693,4693,28
3565,3565,28
2573,2573,28
6322,6322,28
6029,6029,28
6413,6413,28
4428,4428,28
5085,5085,28
2383,2383,28
2766,2766,28
3467,3467,28
4567,4567,28
6002,6002,28
4223,4223,28
4880,4880,28
6872,6872,28
1589,1589,28
2678,2678,28
5470,5470,28
606,606,28
7022,7022,28
7104,7104,28
2872,2872,28
741,741,28
4709,4709,28
3138,3138,28
3835,3835,28
5209,5209,28
6411,6411,28
2262,2262,28
3291,3291,28
3293,3293,28
4265,4265,28
836,836,28
1043,1043,28
1416,1416,28
2674,2674,28
5707,5707,28
6206,6206,28
7865,7865,28
3767,3767,28
3559,3559,28
2457,2457,28
4442,4442,28
7276,7276,28
2092,2092,28
5675,5675,28
2751,2751,28
2825,2825,28
2893,2893,28
2960,2960,28
3152,3152,28
3160,3160,28
3285,3285,28
3762,3762,28
7277,7277,28
5423,5423,28
6078,6078,28
1110,1110,28
1336,1336,28
5201,5201,28
2822,2822,28
3106,3106,28
3107,3107,28
3841,3841,28
5397,5397,28
6325,6325,28
1148,1148,28
4954,4954,28
6682,6682,28
4568,4568,28
674,674,28
1530,1530,27
2134,2134,27
2258,2258,27
2769,2769,27
2999,2999,27
3295,3295,27
3670,3670,27
3730,3730,27
3869,3869,27
4131,4131,27
1181,1181,27
1772,1772,27
7801,7801,27
5702,5702,27
6323,6323,27
6844,6844,27
6857,6857,27
1035,1035,27
5508,5508,27
538,538,27
1296,1296,27
731,731,27
2136,2136,27
2335,2335,27
2579,2579,27
2866,2866,27
2997,2997,27
3021,3021,27
3130,3130,27
3147,3147,27
3282,3282,27
3404,3404,27
3667,3667,27
4088,4088,27
6862,6862,27
902,902,27
3650,3650,27
6089,6089,27
6173,6173,27
343,343,27
5437,5437,27
6853,6853,27
7365,7365,27
4041,4041,27
801,801,27
344,344,27
4174,4174,27
2868,2868,27
2884,2884,27
3271,3271,27
3532,3532,27
3568,3568,27
4109,4109,27
4375,4375,27
4631,4631,27
4763,4763,27
4798,4798,27
4894,4894,27
5262,5262,27
5386,5386,27
5398,5398,27
5515,5515,27
5646,5646,27
5763,5763,27
5995,5995,27
6112,6112,27
7663,7663,27
4574,4574,27
3780,3780,27
5570,5570,27
1845,1845,27
4034,4034,27
5097,5097,27
5475,5475,27
3902,3902,27
7207,7207,27
2746,2746,27
5431,5431,27
3564,3564,27
3952,3952,27
2473,2473,27
2555,2555,27
3631,3631,27
4093,4093,27
4731,4731,27
5420,5420,27
5541,5541,27
5777,5777,27
6209,6209,27
6606,6606,27
6051,6051,27
4565,4565,27
7223,7223,27
1059,1059,27
1448,1448,27
1789,1789,27
7973,7973,27
8013,8013,27
8014,8014,27
8056,8056,27
8076,8076,27
8086,8086,27
8104,8104,27
8133,8133,27
8160,8160,27
8184,8184,27
8197,8197,27
8223,8223,27
3004,3004,27
5745,5745,27
7456,7456,27
3537,3537,27
459,459,27
805,805,27
1252,1252,27
569,569,27
1870,1870,26
1994,1994,26
2015,2015,26
4284,4284,26
4476,4476,26
5227,5227,26
5296,5296,26
5477,5477,26
5537,5537,26
5656,5656,26
5775,5775,26
5856,5856,26
6438,6438,26
5862,5862,26
5463,5463,26
6195,6195,26
2924,2924,26
19,19,26
1049,1049,26
1272,1272,26
1432,1432,26
1504,1504,26
1596,1596,26
1629,1629,26
1701,1701,26
1720,1720,26
1781,1781,26
1996,1996,26
2124,2124,26
2206,2206,26
2229,2229,26
2231,2231,26
2475,2475,26
4141,4141,26
4209,4209,26
4225,4225,26
4346,4346,26
4411,4411,26
4478,4478,26
4591,4591,26
4610,4610,26
4651,4651,26
4653,4653,26
4675,4675,26
4737,4737,26
4740,4740,26
4785,4785,26
4853,4853,26
5165,5165,26
5291,5291,26
5500,5500,26
5654,5654,26
6760,6760,26
7478,7478,26
7549,7549,26
3009,3009,26
5379,5379,26
800,800,26
6785,6785,26
5935,5935,26
256,256,26
329,329,26
723,723,26
725,725,26
855,855,26
925,925,26
986,986,26
988,988,26
1052,1052,26
1056,1056,26
1594,1594,26
1699,1699,26
2001,2001,26
2081,2081,26
2246,2246,26
2484,2484,26
2662,2662,26
2730,2730,26
2733,2733,26
2789,2789,26
2855,2855,26
2857,2857,26
3140,3140,26
3142,3142,26
3257,3257,26
3259,3259,26
3382,3382,26
3394,3394,26
3525,3525,26
3660,3660,26
3662,3662,26
3814,3814,26
3816,3816,26
3928,3928,26
3930,3930,26
4207,4207,26
4214,4214,26
4279,4279,26
4677,4677,26
4725,4725,26
4728,4728,26
4738,4738,26
4917,4917,26
4993,4993,26
5014,5014,26
5016,5016,26
5044,5044,26
5111,5111,26
5113,5113,26
5116,5116,26
5118,5118,26
5229,5229,26
6522,6522,26
6839,6839,26
7298,7298,26
7389,7389,26
7613,7613,26
7616,7616,26
7619,7619,26
7621,7621,26
7841,7841,26
7922,7922,26
8098,8098,26
8150,8150,26
8208,8208,26
8229,8229,26
4566,4566,26
4734,4734,26
1010,1010,26
5211,5211,26
2711,2711,26
7435,7435,26
5332,5332,26
3692,3692,26
527,527,26
1455,1455,26
4881,4881,26
7217,7217,26
5942,5942,26
872,872,26
770,770,26
6261,6261,26
4308,4308,25
4158,4158,25
3779,3779,25
2344,2344,25
6433,6433,25
1947,1947,25
7275,7275,25
6233,6233,25
799,799,25
1139,1139,25
1212,1212,25
470,470,25
6348,6348,25
2673,2673,25
2971,2971,25
4577,4577,25
5552,5552,25
2435,2435,25
570,570,25
5333,5333,25
7756,7756,25
3909,3909,25
7195,7195,25
1222,1222,25
4157,4157,25
7281,7281,25
3429,3429,25
4961,4961,25
6599,6599,25
7947,7947,25
5329,5329,25
804,804,25
5905,5905,25
595,595,24
1286,1286,24
2800,2800,24
6932,6932,24
4669,4669,24
2624,2624,24
2876,2876,24
4539,4539,24
3566,3566,24
3701,3701,24
6321,6321,24
1253,1253,24
1501,1501,24
5063,5063,24
4795,4795,24
4923,4923,24
5628,5628,24
4603,4603,24
1078,1078,24
802,802,24
4806,4806,24
7402,7402,24
7644,7644,24
6931,6931,24
2196,2196,24
2696,2696,24
6146,6146,24
4156,4156,24
405,405,24
5583,5583,24
4825,4825,24
440,440,24
2365,2365,24
6267,6267,24
1177,1177,24
1042,1042,24
1417,1417,24
1676,1676,24
4427,4427,24
4937,4937,24
4183,4183,24
6058,6058,24
3243,3243,24
5569,5569,24
5544,5544,24
742,742,24
4794,4794,24
4165,4165,24
8031,8031,24
2433,2433,24
571,571,24
3069,3069,24
2837,2837,23
342,342,23
3766,3766,23
2590,2590,23
5011,5011,23
6766,6766,23
5422,5422,23
7906,7906,23
7279,7279,23
5819,5819,23
3699,3699,23
3628,3628,23
6079,6079,23
6329,6329,23
4882,4882,23
1109,1109,23
2388,2388,23
3203,3203,23
969,969,23
5335,5335,23
5079,5079,23
3139,3139,23
3834,3834,23
5018,5018,23
5299,5299,23
4042,4042,23
607,607,23
675,675,23
2516,2516,23
5911,5911,23
977,977,23
3245,3245,23
3337,3337,23
3918,3918,23
663,663,23
1446,1446,23
7303,7303,23
7309,7309,23
5557,5557,23
938,938,23
810,810,23
3427,3427,23
6166,6166,23
943,943,23
2932,2932,23
572,572,23
978,978,23
5325,5325,23
6302,6302,23
7509,7509,23
7933,7933,23
8103,8103,23
8178,8178,23
8203,8203,23
5571,5571,23
3959,3959,23
4292,4292,23
4575,4575,23
4872,4872,23
2057,2057,23
3005,3005,23
5413,5413,23
4870,4870,23
394,394,23
5590,5590,23
574,574,23
6713,6713,23
6799,6799,23
6930,6930,23
539,539,22
803,803,22
4867,4867,22
5972,5972,22
1374,1374,22
1447,1447,22
7012,7012,22
703,703,22
1630,1630,22
1969,1969,22
2125,2125,22
4278,4278,22
7398,7398,22
4268,4268,22
5331,5331,22
573,573,22
1418,1418,22
2179,2179,22
3784,3784,22
6303,6303,22
2877,2877,22
4089,4089,22
5737,5737,22
6495,6495,22
6776,6776,22
6777,6777,22
6778,6778,22
7692,7692,22
1946,1946,22
3953,3953,22
5452,5452,22
6205,6205,22
7784,7784,22
7824,7824,22
