OID_,POINTID,GRID_CODE,latitude,longitude
5922,5922,50,41.644471310000000,-91.553740059999996
3725,3725,50,41.659084479999997,-91.590640219999997
6958,6958,50,41.634483279999998,-91.499151830000002
513,513,50,41.685385789999998,-91.538237140000007
4919,4919,50,41.651622230000001,-91.587564680000000
4052,4052,50,41.656354020000002,-91.525933280000004
2345,2345,50,41.667166180000002,-91.532195619999996
1360,1360,50,41.675191599999998,-91.519870909999995
4671,4671,50,41.653014030000001,-91.572151590000004
153,153,50,41.692137209999999,-91.547922159999999
186,186,50,41.691295640000000,-91.546848690000004
219,219,50,41.690472550000003,-91.546873349999998
220,220,50,41.690454060000000,-91.545775239999998
255,255,50,41.689612470000000,-91.544701829999994
2717,2717,50,41.664640980000001,-91.528977119999993
5006,5006,50,41.650008219999997,-91.492087650000002
5375,5375,50,41.647690640000000,-91.500942620000004
6632,6632,50,41.637851329999997,-91.503439680000000
3894,3894,50,41.657622529999998,-91.552249509999996
121,121,50,41.692960300000003,-91.547897509999999
5212,5212,50,41.649225199999997,-91.542618570000002
747,747,50,41.682335979999998,-91.504274460000005
5392,5392,50,41.647367510000002,-91.482287369999995
2886,2886,50,41.663006150000001,-91.481803520000000
2840,2840,50,41.663873799999998,-91.532294960000002
5690,5690,50,41.646080650000002,-91.551496220000004
5882,5882,50,41.645199810000001,-91.597633930000001
6549,6549,50,41.638693310000001,-91.504511719999996
4185,4185,50,41.655530929999998,-91.525958189999997
4318,4318,50,41.654707830000000,-91.525983109999999
3630,3630,50,41.659194909999997,-91.547810020000000
5236,5236,50,41.648777600000003,-91.516280879999997
4451,4451,50,41.653884730000001,-91.526008020000006
5254,5254,50,41.648437970000003,-91.496527850000007
3154,3154,50,41.661359980000000,-91.481854459999994
5607,5607,50,41.646251939999999,-91.513063910000000
5486,5486,50,41.647093839999997,-91.514136199999996
3246,3246,50,41.661329940000002,-91.527979020000004
5728,5728,50,41.645372379999998,-91.509796969999996
1490,1490,50,41.674231689999999,-91.560540450000005
1281,1281,50,41.676033420000003,-91.520943770000002
5267,5267,50,41.648190589999999,-91.482261910000005
5335,5335,50,41.648439130000000,-91.544838060000004
4151,4151,50,41.656160149999998,-91.563273980000005
4178,4178,50,41.655661449999997,-91.533640800000001
5948,5948,50,41.643988870000001,-91.525209579999995
5770,5770,49,41.645950820000003,-91.593220439999996
6797,6797,49,41.636091569999998,-91.496906989999999
1357,1357,49,41.675247769999999,-91.523164440000002
2269,2269,49,41.667159759999997,-91.483871539999996
1070,1070,49,41.678408910000002,-91.515379339999996
5686,5686,49,41.646154340000002,-91.555885669999995
5362,5362,49,41.647935720000000,-91.515208529999995
5251,5251,49,41.648494810000003,-91.499820009999993
1007,1007,49,41.679156780000000,-91.510962660000004
3641,3641,49,41.658991039999997,-91.535736679999999
6872,6872,49,41.635325299999998,-91.500223750000004
5609,5609,49,41.646214309999998,-91.510869209999996
2978,2978,49,41.662976129999997,-91.527929240000006
5086,5086,49,41.650048300000002,-91.542593870000005
4656,4656,49,41.653286549999997,-91.588613899999999
2442,2442,49,41.666860479999997,-91.562956189999994
5133,5133,49,41.649166119999997,-91.491015590000003
3502,3502,49,41.659906960000001,-91.541199829999996
743,743,49,41.682411449999996,-91.508666289999994
3504,3504,49,41.659869870000001,-91.539004649999995
4960,4960,49,41.650871400000000,-91.542569169999993
4524,4524,49,41.654127740000000,-91.589687290000001
5255,5255,49,41.648418999999997,-91.495430470000002
1718,1718,49,41.671616980000003,-91.503504169999999
2570,2570,49,41.665927189999998,-91.556394449999999
2146,2146,49,41.667944660000003,-91.481650669999993
4802,4802,49,41.652190920000002,-91.572175909999999
5655,5655,49,41.646719740000002,-91.589904230000002
4306,4306,49,41.654931269999999,-91.539153130000003
5256,5256,49,41.648400029999998,-91.494333080000004
5569,5569,49,41.646959039999999,-91.554763760000000
2266,2266,49,41.667216949999997,-91.487164629999995
5940,5940,49,41.644138060000003,-91.533988149999999
2557,2557,49,41.666165450000001,-91.570664550000004
5689,5689,49,41.646099090000000,-91.552593590000001
2100,2100,49,41.668812369999998,-91.532145940000007
3201,3201,49,41.662159299999999,-91.577372120000007
5830,5830,49,41.644849330000000,-91.527379330000002
3629,3629,49,41.659213379999997,-91.548907600000007
944,944,49,41.679904479999998,-91.506545869999997
1886,1886,49,41.670495789999997,-91.534291789999997
2805,2805,49,41.664519249999998,-91.570713260000005
4833,4833,49,41.651620309999998,-91.538154660000004
2384,2384,49,41.666431950000003,-91.489385400000003
2566,2566,49,41.666000689999997,-91.560785240000001
2392,2392,49,41.666279379999999,-91.480603939999995
2263,2263,49,41.667274059999997,-91.490457730000003
5616,5616,49,41.646082270000001,-91.503187760000003
2261,2261,49,41.667312080000002,-91.492653129999994
5171,5171,49,41.649976010000003,-91.587612940000000
5364,5364,49,41.647898130000002,-91.513013770000001
3423,3423,49,41.659694709999997,-91.480807830000003
1407,1407,49,41.675018059999999,-91.558320260000002
2098,2098,49,41.668849600000001,-91.534341420000004
4582,4582,49,41.653061639999997,-91.526032930000000
6362,6362,49,41.640696470000002,-91.525309239999999
6058,6058,49,41.643277730000001,-91.531818329999993
5496,5496,49,41.646905369999999,-91.503162560000007
5373,5373,49,41.647728460000003,-91.503137370000005
5995,5995,49,41.644430659999998,-91.600949970000002
5328,5328,49,41.648568400000002,-91.552519869999998
3370,3370,49,41.660692959999999,-91.538979900000001
3898,3898,49,41.657548710000000,-91.547859299999999
878,878,49,41.680727570000002,-91.506520710000004
2678,2678,49,41.665360600000000,-91.571786599999996
3599,3599,49,41.659762680000000,-91.581835310000002
2819,2819,49,41.664262590000000,-91.555345849999995
5735,5735,49,41.645240280000003,-91.502115619999998
2711,2711,49,41.664752720000003,-91.535563130000000
6366,6366,49,41.640621629999998,-91.520920200000006
4521,4521,49,41.654181940000001,-91.592979810000003
1219,1219,49,41.676631000000000,-91.507744400000007
6793,6793,49,41.636167319999998,-91.501295700000000
2505,2505,49,41.665665900000000,-91.492703800000001
4443,4443,49,41.654033859999998,-91.534787919999999
6069,6069,49,41.643072189999998,-91.519747980000005
4283,4283,49,41.655355370000002,-91.564395939999997
4522,4522,49,41.654163879999999,-91.591882299999995
5238,5238,49,41.648740029999999,-91.514086090000006
6068,6068,49,41.643090930000000,-91.520845289999997
4882,4882,48,41.650698030000001,-91.484380360000003
2502,2502,48,41.665722850000002,-91.495996820000002
2446,2446,48,41.666768679999997,-91.557467630000005
4523,4523,48,41.654145819999997,-91.590784799999994
2802,2802,48,41.664573980000000,-91.574006290000000
3598,3598,48,41.659780830000003,-91.582932909999997
1581,1581,48,41.673371860000003,-91.558369279999994
3901,3901,48,41.657493240000001,-91.544566639999999
2640,2640,48,41.664614100000001,-91.479557270000001
2691,2691,48,41.665122480000001,-91.557516669999998
3555,3555,48,41.658909819999998,-91.483028419999997
3728,3728,48,41.659030219999998,-91.587347460000004
6361,6361,48,41.640715159999999,-91.526406510000001
1150,1150,48,41.677378580000003,-91.503327749999997
2030,2030,48,41.668824999999998,-91.484918370000003
3597,3597,48,41.659798969999997,-91.584030510000005
4161,4161,48,41.655976330000001,-91.552298669999999
5214,5214,48,41.649188129999999,-91.540423750000002
1931,1931,48,41.669648090000003,-91.484892930000001
1212,1212,48,41.676762730000000,-91.515429449999999
4572,4572,48,41.653247940000000,-91.537007669999994
1009,1009,48,41.679119110000002,-91.508766850000001
1690,1690,48,41.672141969999998,-91.534242169999999
6070,6070,48,41.643053449999996,-91.518650679999993
5089,5089,48,41.649992679999997,-91.539301589999994
1361,1361,48,41.675172850000003,-91.518773069999995
6447,6447,48,41.639873369999997,-91.525334160000000
5869,5869,48,41.644113320000002,-91.484583810000004
3537,3537,48,41.659251750000003,-91.502784550000001
3369,3369,48,41.660711520000000,-91.540077510000003
813,813,48,41.681531780000000,-91.505397599999995
4162,4162,48,41.655957890000003,-91.551201149999997
5252,5252,48,41.648475869999999,-91.498722619999995
2140,2140,48,41.668059079999999,-91.488236939999993
3726,3726,48,41.659066400000000,-91.589542629999997
3727,3727,48,41.659048310000003,-91.588445039999996
5139,5139,48,41.649051849999999,-91.484431229999998
939,939,48,41.679998689999998,-91.512035470000001
5488,5488,48,41.647056229999997,-91.511941469999996
5751,5751,48,41.644936410000000,-91.484558379999996
3357,3357,48,41.660933360000001,-91.553248800000006
6187,6187,48,41.642211590000002,-91.517578400000005
4037,4037,48,41.656633100000001,-91.542396249999996
5248,5248,48,41.648551550000001,-91.503112169999994
5334,5334,48,41.648457630000003,-91.545935459999995
4736,4736,48,41.651806100000002,-91.500816490000005
3491,3491,48,41.660110260000003,-91.553273360000006
4876,4876,48,41.650812299999998,-91.490964890000001
6470,6470,48,41.639440780000001,-91.500097600000004
1008,1008,48,41.679137949999998,-91.509864750000006
1226,1226,48,41.676498760000001,-91.500059370000002
612,612,48,41.683982149999999,-91.504224059999999
5789,5789,48,41.645606059999999,-91.572370509999999
1208,1208,48,41.676837780000000,-91.519820920000001
5122,5122,48,41.649374649999999,-91.503086969999998
3787,3787,48,41.657944110000003,-91.522590800000003
5331,5331,48,41.648513059999999,-91.549227660000000
917,917,48,41.680410090000002,-91.536189870000001
1085,1085,47,41.678125989999998,-91.498910989999999
5090,5090,47,41.649974110000002,-91.538204170000000
2583,2583,47,41.665687179999999,-91.542124459999997
853,853,47,41.681195989999999,-91.533969180000000
5697,5697,47,41.645951310000001,-91.543814710000007
4039,4039,47,41.656596030000003,-91.540201179999997
681,681,47,41.683140170000001,-91.503151290000005
4996,4996,47,41.650197740000003,-91.503061770000002
6082,6082,47,41.642827670000003,-91.505483119999994
5848,5848,47,41.644511590000000,-91.507627429999999
2217,2217,47,41.668137940000001,-91.540952590000003
5969,5969,47,41.643594090000001,-91.502166040000006
5332,5332,47,41.648494589999999,-91.548130259999994
5339,5339,47,41.648365030000001,-91.540448470000001
1371,1371,47,41.674984819999999,-91.507794689999997
6530,6530,47,41.639050269999998,-91.525359069999993
1069,1069,47,41.678427679999999,-91.516477240000000
6636,6636,47,41.637775660000003,-91.499050850000003
2198,2198,47,41.668488340000003,-91.561809550000007
1122,1122,47,41.677903620000002,-91.534068460000000
1140,1140,47,41.677567029999999,-91.514306509999997
987,987,47,41.679531200000000,-91.532920899999993
5944,5944,47,41.644063549999998,-91.529598859999993
5553,5553,47,41.647252279999996,-91.572321869999996
5671,5671,47,41.646429169999998,-91.572346190000005
1280,1280,47,41.676052149999997,-91.522041630000004
5002,5002,47,41.650084149999998,-91.496477290000001
1913,1913,47,41.669989690000001,-91.504652320000005
2887,2887,47,41.662987049999998,-91.480705889999996
5433,5433,47,41.648075380000002,-91.572297539999994
717,717,47,41.682897949999997,-91.537213460000004
786,786,47,41.682037680000001,-91.535042320000002
1155,1155,47,41.677283969999998,-91.497838380000005
6083,6083,47,41.642808789999997,-91.504385830000004
651,651,47,41.683702459999999,-91.536090689999995
4172,4172,47,41.655772929999998,-91.540225910000004
7233,7233,47,41.631919179999997,-91.493742010000005
4169,4169,47,41.655828520000000,-91.543518469999995
6365,6365,47,41.640640359999999,-91.522017460000001
4358,4358,47,41.653952210000000,-91.482083669999994
4164,4164,47,41.655920979999998,-91.549006090000006
4865,4865,47,41.651020830000000,-91.503036580000000
4868,4868,47,41.650964090000002,-91.499744289999995
1083,1083,47,41.678163849999997,-91.501106770000007
4604,4604,47,41.652648110000001,-91.501888719999997
4621,4621,47,41.652325130000001,-91.483232040000004
6741,6741,47,41.637247019999997,-91.564933179999997
6151,6151,47,41.642880310000002,-91.557081100000005
3763,3763,47,41.658390279999999,-91.548932230000005
3020,3020,47,41.662183069999998,-91.481828989999997
4410,4410,47,41.654641990000002,-91.571005420000006
3916,3916,47,41.657214459999999,-91.528103450000003
6198,6198,47,41.642004579999998,-91.505508289999995
2719,2719,47,41.664603649999997,-91.526781790000001
2708,2708,47,41.664808450000002,-91.538856150000001
5333,5333,47,41.648476109999997,-91.547032860000002
5134,5134,47,41.649147110000001,-91.489918189999997
2707,2707,47,41.664827010000003,-91.539953819999994
614,614,47,41.683944349999997,-91.502028089999996
3152,3152,46,41.661398159999997,-91.484049650000003
6715,6715,46,41.637009329999998,-91.502367680000006
3824,3824,46,41.657244560000002,-91.481981800000000
4734,4734,46,41.651843919999997,-91.503011380000004
545,545,46,41.684786340000002,-91.503100869999997
5091,5091,46,41.649955540000001,-91.537106750000007
3334,3334,46,41.661354379999999,-91.578494019999994
2636,2636,46,41.664690499999999,-91.483947880000002
3764,3764,46,41.658371809999998,-91.547834660000007
5141,5141,46,41.649013680000003,-91.482236439999994
4877,4877,46,41.650793290000003,-91.489867459999999
5853,5853,46,41.644417179999998,-91.502140830000002
1546,1546,46,41.673187480000003,-91.499062550000005
5692,5692,46,41.646043749999997,-91.549301499999999
7237,7237,46,41.631843140000001,-91.489353589999993
7140,7140,46,41.632780230000002,-91.495910940000002
1072,1072,46,41.678371319999997,-91.513183549999994
2758,2758,46,41.663867420000003,-91.483973320000004
2884,2884,46,41.663044329999998,-91.483998769999999
3018,3018,46,41.662221250000002,-91.484024210000001
7407,7407,46,41.630215980000003,-91.490501399999999
2389,2389,46,41.666336670000000,-91.483896990000005
4163,4163,46,41.655939439999997,-91.550103620000002
3624,3624,46,41.659305580000002,-91.554395520000000
7141,7141,46,41.632761260000002,-91.494813820000005
4439,4439,46,41.654108180000001,-91.539177879999997
2268,2268,46,41.667178829999997,-91.484969239999998
7320,7320,46,41.631077089999998,-91.492670230000002
7048,7048,46,41.633622289999998,-91.496982799999998
3087,3087,46,41.662616389999997,-91.555394930000006
2435,2435,46,41.666988549999999,-91.570640200000000
3289,3289,46,41.660517790000000,-91.480782340000005
2267,2267,46,41.667197899999998,-91.486066930000007
2953,2953,46,41.663439490000002,-91.555370389999993
1379,1379,46,41.674833649999997,-91.499012039999997
459,459,46,41.685947929999998,-91.522839980000001
5824,5824,46,41.644961160000001,-91.533963340000000
5257,5257,46,41.648381039999997,-91.493235700000000
3893,3893,46,41.657640960000002,-91.553347070000001
2147,2147,46,41.667925550000000,-91.480552959999997
2272,2272,46,41.667102470000003,-91.480578449999996
547,547,46,41.684748519999999,-91.500904869999999
2385,2385,46,41.666412909999998,-91.488287720000002
4878,4878,46,41.650774259999999,-91.488770040000006
480,480,46,41.685552680000001,-91.499781619999993
2250,2250,46,41.667520430000003,-91.504727880000004
4753,4753,46,41.651482950000002,-91.482160059999998
5258,5258,46,41.648362040000002,-91.492138319999995
5003,5003,46,41.650065189999999,-91.495379880000002
3516,3516,46,41.659646400000000,-91.525833629999994
1635,1635,46,41.672364399999999,-91.499087810000006
2690,2690,46,41.665140860000001,-91.558614349999999
4279,4279,46,41.655428559999997,-91.568786029999998
2589,2589,46,41.665575820000001,-91.535538340000002
4571,4571,46,41.653266510000002,-91.538105150000007
2012,2012,46,41.669166599999997,-91.504677509999993
1985,1985,46,41.669672689999999,-91.534316599999997
2517,2517,46,41.665437179999998,-91.479531760000000
478,478,46,41.685590519999998,-91.501977640000007
4280,4280,46,41.655410279999998,-91.567688500000003
4832,4832,46,41.651638880000000,-91.539252110000007
1174,1174,46,41.677468970000000,-91.557148839999996
2466,2466,46,41.666398909999998,-91.535513539999997
1888,1888,46,41.670458560000000,-91.532096260000003
1918,1918,46,41.669895140000001,-91.499163580000001
2506,2506,46,41.665646899999999,-91.491606129999994
4881,4881,46,41.650717100000001,-91.485477779999997
4984,4984,46,41.650423789999998,-91.516230809999996
5513,5513,46,41.646582590000001,-91.484507519999994
2092,2092,46,41.668961029999998,-91.540927859999996
2970,2970,46,41.663125110000003,-91.536710360000001
5695,5695,46,41.645988320000001,-91.546009429999998
3642,3642,46,41.658972450000000,-91.534639100000007
4879,4879,46,41.650755220000001,-91.487672619999998
5633,5633,46,41.645759499999997,-91.484532950000002
2513,2513,46,41.665513590000003,-91.483922430000007
393,393,46,41.686789730000001,-91.523913050000004
3102,3102,46,41.662339160000002,-91.538930399999998
2507,2507,46,41.665627890000003,-91.490508449999993
1722,1722,46,41.671541310000002,-91.499113070000007
5005,5005,45,41.650027219999998,-91.493185060000002
2571,2571,45,41.665908790000003,-91.555296760000004
5135,5135,45,41.649128079999997,-91.488820799999999
3248,3248,45,41.661292590000002,-91.525783799999999
1073,1073,45,41.678352510000003,-91.512085659999997
4751,4751,45,41.651521119999998,-91.484354920000001
5390,5390,45,41.647405679999999,-91.484482090000000
1692,1692,45,41.672104740000002,-91.532046579999999
4831,4831,45,41.651657430000000,-91.540349559999996
1885,1885,45,41.670514390000001,-91.535389559999999
5045,5045,45,41.650799120000002,-91.587588810000000
2342,2342,45,41.667222010000003,-91.535488749999999
2889,2889,45,41.662948800000002,-91.478510639999996
2890,2890,45,41.662929669999997,-91.477413020000000
968,968,45,41.679883040000000,-91.553781459999996
3918,3918,45,41.657177120000000,-91.525908369999996
1819,1819,45,41.670718219999998,-91.499138329999994
2765,2765,45,41.663733600000000,-91.476289850000001
526,526,45,41.685143549999999,-91.523962949999998
2222,2222,45,41.668045100000001,-91.535463949999993
2677,2677,45,41.665378850000003,-91.572884290000005
1789,1789,45,41.671281649999997,-91.532071419999994
4012,4012,45,41.657093039999999,-91.569834830000005
611,611,45,41.684001039999998,-91.505322050000004
1689,1689,45,41.672160570000003,-91.535339960000002
742,742,45,41.682430289999999,-91.509764250000003
1247,1247,45,41.676664250000002,-91.558271239999996
1328,1328,45,41.675785980000001,-91.555002169999995
3221,3221,45,41.661793289999999,-91.555419479999998
2029,2029,45,41.668844069999999,-91.486016090000007
4880,4880,45,41.650736160000001,-91.486575200000004
2565,2565,45,41.666019040000002,-91.561882940000004
5136,5136,45,41.649109039999999,-91.487723399999993
3784,3784,45,41.658000209999997,-91.525883460000003
2888,2888,45,41.662967930000001,-91.479608270000000
414,414,45,41.686394690000000,-91.500854390000001
3382,3382,45,41.660469499999998,-91.525808710000007
2689,2689,45,41.665159230000000,-91.559712030000000
4623,4623,45,41.652286930000002,-91.481037150000006
1493,1493,45,41.674176580000001,-91.557246939999999
1880,1880,45,41.670607220000001,-91.540878399999997
6287,6287,45,41.641294549999998,-91.512117050000001
3758,3758,45,41.658482480000004,-91.554420070000006
7180,7180,45,41.633094819999997,-91.562860950000001
3101,3101,45,41.662357710000002,-91.540028030000002
1884,1884,45,41.670532969999996,-91.536487330000000
1831,1831,45,41.670490239999999,-91.485965250000007
1870,1870,45,41.670792120000002,-91.551856139999998
1455,1455,45,41.674124010000000,-91.505624200000000
1021,1021,45,41.678892210000001,-91.495592040000005
6719,6719,45,41.636933620000001,-91.497978910000000
4787,4787,45,41.652463439999998,-91.588638020000005
1630,1630,45,41.672458949999999,-91.504576760000006
3539,3539,45,41.659213919999999,-91.500589419999997
1605,1605,45,41.672927840000000,-91.532021740000005
5265,5265,45,41.648228770000003,-91.484456660000006
1871,1871,45,41.670773680000003,-91.550758360000003
3974,3974,45,41.656114559999999,-91.464447120000003
1667,1667,45,41.672567129999997,-91.559491600000001
4417,4417,45,41.654513940000001,-91.563322860000000
4040,4040,45,41.656577470000002,-91.539103639999993
4017,4017,45,41.657001569999998,-91.564347089999998
3807,3807,45,41.657567739999998,-91.500639879999994
2321,2321,45,41.667610160000002,-91.558540840000006
3671,3671,45,41.658428659999998,-91.502809760000005
5419,5419,45,41.648329789999998,-91.587661209999993
4285,4285,45,41.655318710000003,-91.562200899999993
1249,1249,45,41.676627480000001,-91.556075489999998
4016,4016,45,41.657019890000001,-91.565444630000002
3108,3108,45,41.662227610000002,-91.532344629999997
2139,2139,45,41.668078119999997,-91.489334650000004
3700,3700,45,41.657876129999998,-91.470980940000004
2818,2818,45,41.664280990000002,-91.556443509999994
6038,6038,45,41.643648200000001,-91.553764619999995
7303,7303,45,41.631398560000001,-91.511320880000000
5769,5769,45,41.645968860000004,-91.594317810000007
4014,4014,45,41.657056490000002,-91.567639729999996
6084,6084,45,41.642789899999997,-91.503288540000000
6631,6631,45,41.637870220000003,-91.504536889999997
3939,3939,45,41.656782470000003,-91.502860170000005
888,888,45,41.680538380000002,-91.495541430000003
890,890,45,41.680500420000001,-91.493345579999996
3941,3941,45,41.656744650000000,-91.500665110000000
4013,4013,45,41.657074770000001,-91.568737279999993
4015,4015,45,41.657038190000002,-91.566542179999999
2262,2262,45,41.667293069999999,-91.491555430000005
4309,4309,45,41.654875550000000,-91.535860619999994
893,893,45,41.680443400000001,-91.490051809999997
1326,1326,45,41.675822770000003,-91.557197889999998
4703,4703,45,41.652424840000002,-91.537032440000004
5137,5137,45,41.649089990000000,-91.486626009999995
7144,7144,45,41.632704279999999,-91.491522459999999
5138,5138,45,41.649070930000001,-91.485528619999997
3114,3114,45,41.662115690000000,-91.525758879999998
1087,1087,45,41.678088099999997,-91.496715230000007
2028,2028,45,41.668863119999997,-91.487113820000005
957,957,45,41.679658340000003,-91.492272999999997
7410,7410,45,41.630101680000003,-91.483918950000003
5004,5004,45,41.650046209999999,-91.494282470000002
3115,3115,45,41.662097000000003,-91.524661260000002
958,958,45,41.679639330000001,-91.491175100000007
3402,3402,45,41.660093730000000,-91.503856929999998
4160,4160,45,41.655994759999999,-91.553396199999995
1227,1227,45,41.676479819999997,-91.498961519999995
1076,1076,45,41.678296019999998,-91.508791979999998
1027,1027,45,41.678778209999997,-91.489004670000000
1104,1104,45,41.678236849999998,-91.553830599999998
5881,5881,45,41.645217809999998,-91.598731290000003
1603,1603,45,41.672965069999997,-91.534217350000006
4074,4074,45,41.655940479999998,-91.501787859999993
3596,3596,45,41.659817099999998,-91.585128109999999
808,808,45,41.681626039999998,-91.510887319999995
5581,5581,45,41.646737360000003,-91.541595290000004
3911,3911,45,41.657307650000000,-91.533591169999994
2847,2847,45,41.663743189999998,-91.524611390000004
5807,5807,45,41.645275990000002,-91.552618159999994
7199,7199,45,41.632558770000003,-91.531043990000001
1461,1461,45,41.674010570000000,-91.499037299999998
7182,7182,45,41.633058130000002,-91.560666659999995
1674,1674,45,41.672438319999998,-91.551806959999993
1675,1675,45,41.672419869999999,-91.550709150000003
3251,3251,45,41.661236490000000,-91.522490970000007
7272,7272,45,41.632253370000001,-91.561788250000006
952,952,44,41.679753220000002,-91.497762559999998
3805,3805,44,41.657605560000000,-91.502834960000001
1084,1084,44,41.678144930000002,-91.500008879999996
3116,3116,44,41.662078299999997,-91.523563629999998
3775,3775,44,41.658167949999999,-91.535761469999997
961,961,44,41.679582250000003,-91.487881369999997
7217,7217,44,41.632221659999999,-91.511295790000005
7090,7090,44,41.633899589999999,-91.561739349999996
4175,4175,44,41.655717240000001,-91.536933349999998
4411,4411,44,41.654623729999997,-91.569907909999998
5654,5654,44,41.646737819999998,-91.591001610000006
4225,4225,44,41.654775299999997,-91.482058199999997
5829,5829,44,41.644868000000002,-91.528476659999995
2572,2572,44,41.665890380000000,-91.554199060000002
5923,5923,44,41.644452880000003,-91.552642730000002
3519,3519,44,41.659590299999998,-91.522540879999994
1362,1362,44,41.675154100000000,-91.517675229999995
1251,1251,44,41.676590660000002,-91.553879739999999
1514,1514,44,41.673788160000001,-91.534192540000006
2846,2846,44,41.663761880000003,-91.525709039999995
3673,3673,44,41.658390830000002,-91.500614650000003
7126,7126,44,41.633044759999997,-91.511270699999997
4092,4092,44,41.655598380000001,-91.482032739999994
305,305,44,41.688021929999998,-91.499705860000006
5999,5999,44,41.644358680000003,-91.596560589999996
4829,4829,44,41.651694499999998,-91.542544469999996
6798,6798,44,41.636072609999999,-91.495809809999997
6466,6466,44,41.639516409999999,-91.504486540000002
1195,1195,44,41.677080529999998,-91.534093270000000
3917,3917,44,41.657195799999997,-91.527005910000000
6291,6291,44,41.641219210000003,-91.507727979999999
6313,6313,44,41.640801879999998,-91.483588269999998
1300,1300,44,41.675675669999997,-91.500084619999996
6000,6000,44,41.644340659999997,-91.595463240000001
1018,1018,44,41.678949080000002,-91.498885729999998
1516,1516,44,41.673750929999997,-91.531996890000002
6498,6498,44,41.639643000000000,-91.560470910000006
1080,1080,44,41.678220560000000,-91.504400430000004
7035,7035,44,41.633867850000001,-91.511245610000003
784,784,44,41.682074860000000,-91.537238239999994
920,920,44,41.680354289999997,-91.532896070000007
3704,3704,44,41.657799230000002,-91.466590800000006
7453,7453,44,41.629958760000001,-91.523438909999996
6440,6440,44,41.640003940000000,-91.533014910000006
511,511,44,41.685422910000000,-91.540433179999994
1431,1431,44,41.674574020000001,-91.531972049999993
5887,5887,44,41.645109650000002,-91.592147139999994
5994,5994,44,41.644448629999999,-91.602047319999997
6414,6414,44,41.640484460000003,-91.561543709999995
1012,1012,44,41.679062530000003,-91.505473140000007
5588,5588,44,41.646607359999997,-91.533913720000001
6181,6181,44,41.642323980000000,-91.524162120000000
7851,7851,44,41.624009469999997,-91.512643620000006
583,583,44,41.684525549999996,-91.536065899999997
719,719,44,41.682860779999999,-91.535017510000003
5888,5888,44,41.645091590000000,-91.591049790000000
1269,1269,44,41.676257440000001,-91.534118090000007
1347,1347,44,41.675434350000003,-91.534142910000000
1429,1429,44,41.674611249999998,-91.534167719999999
7810,7810,44,41.624851380000003,-91.513715540000007
6246,6246,44,41.642057200000004,-91.557105609999994
6173,6173,44,41.642473250000002,-91.532940460000006
4051,4051,44,41.656372699999999,-91.527030809999999
4184,4184,44,41.655549600000001,-91.527055709999999
7408,7408,44,41.630196949999998,-91.489404320000006
3356,3356,44,41.660951779999998,-91.554346409999994
3242,3242,44,41.661404509999997,-91.532369459999998
4884,4884,44,41.650659859999998,-91.482185520000002
7060,7060,44,41.633394050000000,-91.483817220000006
1197,1197,44,41.677043300000001,-91.531897520000001
1271,1271,44,41.676220209999997,-91.531922359999996
1349,1349,44,41.675397120000000,-91.531947209999998
5015,5015,44,41.649836770000000,-91.482210980000005
6178,6178,44,41.642380029999998,-91.527453989999998
1055,1055,44,41.678689480000003,-91.531847830000004
1124,1124,44,41.677866389999998,-91.531872669999998
6947,6947,44,41.634690950000000,-91.511220519999995
3958,3958,44,41.656421469999998,-91.482007269999997
6292,6292,44,41.641200349999998,-91.506630720000004
1814,1814,44,41.670812779999999,-91.504627139999997
1882,1882,44,41.670570120000001,-91.538682859999994
7485,7485,44,41.629259500000003,-91.482847320000005
6910,6910,44,41.635564150000000,-91.562787630000003
7718,7718,44,41.626497579999999,-91.513665430000003
7201,7201,44,41.632521480000001,-91.528849730000005
6661,6661,44,41.638015129999999,-91.561617080000005
7661,7661,44,41.627489460000000,-91.523513710000003
6522,6522,44,41.639199450000000,-91.534136970000006
3835,3835,44,41.657033839999997,-91.469909029999997
6972,6972,44,41.634217139999997,-91.483791780000004
1165,1165,44,41.677093960000001,-91.486859710000004
7529,7529,44,41.629098229999997,-91.521269709999999
6275,6275,44,41.641519570000000,-91.525284330000005
6001,6001,44,41.644322629999998,-91.594365900000000
6002,6002,44,41.644304589999997,-91.593268559999999
6114,6114,44,41.643553580000003,-91.597681929999993
6039,6039,44,41.643629779999998,-91.552667299999996
5776,5776,44,41.645842350000002,-91.586636229999996
6784,6784,44,41.636337150000003,-91.511170340000007
4490,4490,44,41.653148209999998,-91.483206589999995
7051,7051,44,41.633565369999999,-91.493691389999995
7449,7449,44,41.630033509999997,-91.527827239999993
1770,1770,44,41.671633649999997,-91.552929340000006
2559,2559,44,41.666128909999998,-91.568469149999999
6459,6459,43,41.639648360000002,-91.512167219999995
5774,5774,43,41.645878549999999,-91.588830959999996
5775,5775,43,41.645860460000002,-91.587733589999999
2842,2842,43,41.663836529999998,-91.530099649999997
270,270,43,41.688807130000001,-91.497484470000003
357,357,43,41.687179909999998,-91.498633080000005
2980,2980,43,41.662938779999998,-91.525733959999997
6496,6496,43,41.639679690000001,-91.562665429999996
7151,7151,43,41.632570960000002,-91.483842650000000
1237,1237,43,41.676289920000002,-91.487982979999998
6113,6113,43,41.643571580000000,-91.598779269999994
7371,7371,43,41.630893919999998,-91.529996560000001
