OID_,POINTID,GRID_CODE
747,747,29
812,812,29
874,874,29
1004,1004,29
1011,1011,29
1072,1072,29
1632,1632,29
1816,1816,29
4262,4262,29
4358,4358,29
6440,6440,29
7410,7410,29
254,254,29
478,478,29
480,480,29
545,545,29
547,547,29
612,612,29
678,678,29
681,681,29
744,744,29
786,786,29
809,809,29
853,853,29
888,888,29
890,890,29
893,893,29
917,917,29
939,939,29
942,942,29
957,957,29
958,958,29
961,961,29
968,968,29
1007,1007,29
1021,1021,29
1027,1027,29
1077,1077,29
1085,1085,29
1087,1087,29
1155,1155,29
1165,1165,29
1220,1220,29
1226,1226,29
1237,1237,29
1297,1297,29
1377,1377,29
1459,1459,29
1473,1473,29
1559,1559,29
1646,1646,29
1734,1734,29
2528,2528,29
3045,3045,29
3448,3448,29
3584,3584,29
3722,3722,29
3854,3854,29
3989,3989,29
3991,3991,29
4623,4623,29
4661,4661,29
4753,4753,29
6498,6498,29
6910,6910,29
6997,6997,29
7090,7090,29
7180,7180,29
7182,7182,29
7272,7272,29
7485,7485,29
7586,7586,29
7718,7718,29
7810,7810,29
7851,7851,29
4483,4483,29
3284,3284,29
4967,4967,29
2100,2100,28
2689,2689,28
3069,3069,28
2690,2690,28
1323,1323,28
1405,1405,28
1490,1490,28
2469,2469,28
7291,7291,28
2935,2935,28
2335,2335,28
2345,2345,28
2571,2571,28
6957,6957,28
3911,3911,28
1246,1246,28
7292,7292,28
4537,4537,28
3424,3424,28
3161,3161,28
2749,2749,28
4232,4232,28
5648,5648,28
7198,7198,28
2457,2457,28
3533,3533,28
118,118,28
2592,2592,28
5002,5002,28
445,445,28
5339,5339,28
6946,6946,28
2138,2138,28
5431,5431,28
1493,1493,28
1987,1987,28
2225,2225,28
4218,4218,28
6061,6061,28
5542,5542,28
2926,2926,28
4408,4408,28
4534,4534,28
7655,7655,28
2620,2620,28
7369,7369,28
4743,4743,28
442,442,28
580,580,28
4227,4227,28
2796,2796,28
6246,6246,27
6822,6822,27
7017,7017,27
7107,7107,27
5298,5298,27
7284,7284,27
4282,4282,27
6577,6577,27
2519,2519,27
3756,3756,27
4025,4025,27
6709,6709,27
3291,3291,27
7444,7444,27
7457,7457,27
7293,7293,27
4999,4999,27
7408,7408,27
7483,7483,27
1888,1888,27
6416,6416,27
4170,4170,27
5251,5251,27
6277,6277,27
4365,4365,27
5450,5450,27
6818,6818,27
7405,7405,27
1328,1328,27
1686,1686,27
6657,6657,27
7555,7555,27
7112,7112,27
3205,3205,27
5375,5375,27
7145,7145,27
4017,4017,27
4417,4417,27
4139,4139,27
4275,4275,27
4403,4403,27
5830,5830,27
7440,7440,27
6707,6707,27
3064,3064,27
199,199,27
583,583,27
1038,1038,27
3876,3876,27
4273,4273,27
5848,5848,27
6036,6036,27
907,907,27
908,908,27
1040,1040,27
1041,1041,27
1042,1042,27
1043,1043,27
1687,1687,27
5329,5329,27
6366,6366,27
4667,4667,27
4500,4500,27
5276,5276,27
5263,5263,27
4867,4867,27
5689,5689,27
5943,5943,27
6400,6400,27
905,905,27
906,906,27
1039,1039,27
4178,4178,27
4579,4579,27
7324,7324,27
7481,7481,27
7557,7557,27
649,649,27
3741,3741,27
5965,5965,27
4047,4047,27
4182,4182,27
5252,5252,27
5253,5253,27
6021,6021,27
6137,6137,27
6656,6656,27
7583,7583,27
7584,7584,27
307,307,27
1150,1150,27
5921,5921,27
3467,3467,27
4016,4016,27
4285,4285,27
5000,5000,27
5001,5001,27
7582,7582,27
7219,7219,27
355,355,27
1252,1252,27
1280,1280,27
2029,2029,27
4012,4012,27
4225,4225,27
5212,5212,27
1685,1685,27
6187,6187,27
6606,6606,27
6688,6688,27
7441,7441,27
7581,7581,27
1103,1103,27
1208,1208,27
1361,1361,27
1603,1603,27
5336,5336,27
6632,6632,27
3804,3804,27
6003,6003,27
1789,1789,27
3203,3203,27
3913,3913,27
4049,4049,27
4406,4406,27
5248,5248,27
5330,5330,27
5373,5373,27
5905,5905,27
6067,6067,27
6068,6068,27
6069,6069,27
6489,6489,27
7060,7060,27
7442,7442,27
7443,7443,27
3642,3642,27
268,268,27
416,416,27
1018,1018,27
1069,1069,27
1084,1084,27
1106,1106,27
1285,1285,27
2147,2147,27
5265,5265,27
5806,5806,27
6173,6173,27
7217,7217,27
1102,1102,27
3939,3939,27
4996,4996,27
5498,5498,27
5690,5690,27
6070,6070,27
6650,6650,27
6889,6889,27
7151,7151,27
2317,2317,27
3283,3283,27
1689,1689,27
2272,2272,27
3471,3471,27
3824,3824,27
5575,5575,27
166,166,27
201,201,27
235,235,27
3555,3555,27
3779,3779,27
4045,4045,27
4277,4277,27
5331,5331,27
5496,5496,27
6524,6524,27
6568,6568,27
6811,6811,27
6887,6887,27
6972,6972,27
6974,6974,27
7062,7062,27
2565,2565,27
3604,3604,27
5824,5824,27
1780,1780,27
3339,3339,27
3851,3851,27
3915,3915,27
4015,4015,27
5122,5122,27
5789,5789,27
6405,6405,27
6485,6485,27
7153,7153,27
2441,2441,27
2560,2560,27
784,784,27
813,813,27
878,878,27
944,944,27
1719,1719,27
4527,4527,27
7328,7328,27
7559,7559,27
2544,2544,27
1684,1684,27
2251,2251,27
3607,3607,27
3941,3941,27
4014,4014,27
4279,4279,27
4281,4281,27
4736,4736,27
5671,5671,27
6732,6732,27
6809,6809,27
2879,2879,27
3137,3137,27
253,253,27
611,611,27
719,719,27
743,743,27
887,887,27
894,894,27
938,938,27
1008,1008,27
1009,1009,27
1022,1022,27
1026,1026,27
1073,1073,27
1094,1094,27
1096,1096,27
1146,1146,27
1227,1227,27
1296,1296,27
1300,1300,27
1311,1311,27
1375,1375,27
1391,1391,27
1736,1736,27
1831,1831,27
2406,2406,27
2681,2681,27
2911,2911,27
3314,3314,27
3449,3449,27
3585,3585,27
3853,3853,27
3857,3857,27
3992,3992,27
4261,4261,27
4660,4660,27
4884,4884,27
6580,6580,27
6604,6604,27
6999,6999,27
7088,7088,27
7359,7359,27
7585,7585,27
7670,7670,27
7717,7717,27
7809,7809,27
7891,7891,27
6951,6951,27
2028,2028,27
2129,2129,27
4013,4013,27
4278,4278,27
4280,4280,27
4865,4865,27
5086,5086,27
5579,5579,27
5691,5691,27
6549,6549,27
7189,7189,27
2792,2792,27
7039,7039,27
2013,2013,27
3337,3337,27
3673,3673,27
3807,3807,27
4074,4074,27
4092,4092,27
4734,4734,27
4960,4960,27
5332,5332,27
5578,5578,27
5618,5618,27
6217,6217,27
7188,7188,27
5434,5434,27
3564,3564,27
902,902,27
1034,1034,27
1083,1083,27
1605,1605,27
1688,1688,27
1692,1692,27
3781,3781,27
4172,4172,27
4604,4604,27
5580,5580,27
6268,6268,27
7242,7242,27
7244,7244,27
1179,1179,27
1917,1917,27
3246,3246,27
3473,3473,27
3958,3958,27
5335,5335,27
5390,5390,27
5541,5541,27
5616,5616,27
5706,5706,27
6467,6467,27
6468,6468,27
2321,2321,26
2717,2717,26
2718,2718,26
4984,4984,26
5333,5333,26
5334,5334,26
5513,5513,26
5540,5540,26
5633,5633,26
6055,6055,26
6171,6171,26
7412,7412,26
3195,3195,26
1542,1542,26
1545,1545,26
1634,1634,26
1674,1674,26
1675,1675,26
1721,1721,26
1818,1818,26
1914,1914,26
2719,2719,26
4360,4360,26
5576,5576,26
5577,5577,26
5655,5655,26
5751,5751,26
5869,5869,26
5985,5985,26
6101,6101,26
6266,6266,26
7330,7330,26
5020,5020,26
256,256,26
291,291,26
393,393,26
459,459,26
526,526,26
823,823,26
825,825,26
826,826,26
1023,1023,26
1029,1029,26
1163,1163,26
1239,1239,26
1295,1295,26
1313,1313,26
1389,1389,26
1457,1457,26
1471,1471,26
1556,1556,26
1579,1579,26
1649,1649,26
1667,1667,26
1770,1770,26
1834,1834,26
1835,1835,26
1836,1836,26
1837,1837,26
1838,1838,26
1839,1839,26
1840,1840,26
1870,1870,26
1871,1871,26
2166,2166,26
2168,2168,26
2284,2284,26
2286,2286,26
2404,2404,26
2526,2526,26
2651,2651,26
2775,2775,26
2777,2777,26
2909,2909,26
3043,3043,26
3177,3177,26
3180,3180,26
3446,3446,26
3586,3586,26
3587,3587,26
3852,3852,26
3993,3993,26
3994,3994,26
3995,3995,26
4257,4257,26
4258,4258,26
4259,4259,26
4260,4260,26
4493,4493,26
4658,4658,26
4790,4790,26
5015,5015,26
5141,5141,26
5267,5267,26
5392,5392,26
6353,6353,26
6438,6438,26
6686,6686,26
6763,6763,26
6765,6765,26
6842,6842,26
7183,7183,26
7184,7184,26
7185,7185,26
7186,7186,26
7187,7187,26
7624,7624,26
7626,7626,26
7652,7652,26
7653,7653,26
7654,7654,26
7681,7681,26
7762,7762,26
7931,7931,26
7971,7971,26
2564,2564,26
4357,4357,26
7756,7756,26
3398,3398,26
4666,4666,26
4355,4355,26
4087,4087,26
4038,4038,26
5504,5504,26
6862,6862,26
4614,4614,26
7020,7020,26
2688,2688,26
4630,4630,26
4100,4100,26
3130,3130,26
3404,3404,26
3285,3285,26
5187,5187,26
7531,7531,26
3271,3271,26
5061,5061,26
4672,4672,26
5878,5878,26
2998,2998,26
2997,2997,26
4897,4897,26
2258,2258,26
2316,2316,26
3332,3332,26
5782,5782,26
3430,3430,26
5386,5386,26
5763,5763,26
5888,5888,26
6866,6866,26
4234,4234,26
5647,5647,26
7034,7034,26
2199,2199,26
6878,6878,26
3596,3596,26
2751,2751,26
3160,3160,25
2750,2750,25
4231,4231,25
4233,4233,25
2748,2748,25
2433,2433,25
5771,5771,25
7599,7599,25
150,150,25
7664,7664,25
2579,2579,25
4633,4633,25
2670,2670,25
3198,3198,25
1245,1245,25
1582,1582,25
7659,7659,25
3013,3013,25
2573,2573,25
1517,1517,25
3296,3296,25
7319,7319,25
6710,6710,25
2816,2816,25
1327,1327,25
2930,2930,25
7220,7220,25
2334,2334,25
7204,7204,25
7137,7137,25
4364,4364,25
1408,1408,25
2675,2675,25
6631,6631,25
4088,4088,24
4222,4222,24
2801,2801,24
4765,4765,24
5145,5145,24
3509,3509,24
382,382,24
446,446,24
510,510,24
515,515,24
5397,5397,24
3282,3282,24
4499,4499,24
579,579,24
4366,4366,24
3147,3147,24
4791,4791,24
5649,5649,24
1173,1173,24
5783,5783,24
6721,6721,24
4922,4922,24
1428,1428,24
5551,5551,24
6625,6625,24
4416,4416,24
252,252,24
5047,5047,24
4497,4497,24
4628,4628,24
4759,4759,24
4890,4890,24
4899,4899,24
5449,5449,24
6178,6178,24
6333,6333,24
6495,6495,24
6744,6744,24
3292,3292,24
3425,3425,24
5340,5340,24
2815,2815,24
4896,4896,24
3108,3108,24
5328,5328,24
5729,5729,24
6658,6658,24
3468,3468,24
6788,6788,24
7303,7303,24
2547,2547,24
3784,3784,24
5610,5610,24
3242,3242,24
4872,4872,24
4018,4018,24
6060,6060,24
2840,2840,24
1101,1101,24
1879,1879,24
2687,2687,24
4292,4292,24
4035,4035,24
6365,6365,24
6907,6907,24
7238,7238,24
5781,5781,24
3621,3621,24
4152,4152,24
7146,7146,24
2563,2563,24
7130,7130,24
6357,6357,24
4271,4271,24
4276,4276,24
4418,4418,24
7294,7294,24
4185,4185,24
1329,1329,24
6152,6152,24
6406,6406,24
6712,6712,24
2743,2743,24
3877,3877,24
6078,6078,24
6312,6312,24
7363,7363,24
4086,4086,24
4052,4052,24
6135,6135,24
4073,4073,24
5849,5849,24
6793,6793,24
7053,7053,24
7277,7277,24
4619,4619,24
4935,4935,24
6198,6198,23
6358,6358,23
134,134,23
271,271,23
5489,5489,23
6071,6071,23
3462,3462,23
358,358,23
6058,6058,23
4350,4350,23
5093,5093,23
5311,5311,23
3918,3918,23
6019,6019,23
1207,1207,23
1930,1930,23
2027,2027,23
2126,2126,23
5922,5922,23
6466,6466,23
6715,6715,23
7190,7190,23
3109,3109,23
4318,4318,23
304,304,23
1080,1080,23
1136,1136,23
1362,1362,23
2148,2148,23
4075,4075,23
4829,4829,23
5365,5365,23
5588,5588,23
5685,5685,23
5692,5692,23
6636,6636,23
5515,5515,23
232,232,23
413,413,23
716,716,23
951,951,23
1068,1068,23
1082,1082,23
1286,1286,23
2016,2016,23
5421,5421,23
5462,5462,23
5568,5568,23
2999,2999,23
2313,2313,23
4228,4228,23
6230,6230,23
1012,1012,23
1213,1213,23
5239,5239,23
5361,5361,23
5485,5485,23
6469,6469,23
6553,6553,23
2440,2440,23
6180,6180,23
6181,6181,23
6231,6231,23
6318,6318,23
6817,6817,23
814,814,23
886,886,23
1003,1003,23
1683,1683,23
2322,2322,23
4305,4305,23
5539,5539,23
5581,5581,23
5939,5939,23
7409,7409,23
4582,4582,23
6653,6653,23
6737,6737,23
6738,6738,23
1141,1141,23
1253,1253,23
1279,1279,23
1356,1356,23
1631,1631,23
1673,1673,23
1815,1815,23
2447,2447,23
4395,4395,23
5654,5654,23
7486,7486,23
2666,2666,23
3793,3793,23
4713,4713,23
5784,5784,23
5903,5903,23
6275,6275,23
6356,6356,23
6736,6736,23
290,290,23
292,292,23
394,394,23
477,477,23
481,481,23
527,527,23
544,544,23
548,548,23
610,610,23
615,615,23
652,652,23
677,677,23
682,682,23
742,742,23
748,748,23
808,808,23
822,822,23
824,824,23
827,827,23
873,873,23
895,895,23
901,901,23
937,937,23
962,962,23
967,967,23
1024,1024,23
1025,1025,23
1074,1074,23
1076,1076,23
1088,1088,23
1156,1156,23
1166,1166,23
1219,1219,23
1228,1228,23
1236,1236,23
1294,1294,23
1378,1378,23
1460,1460,23
1474,1474,23
1560,1560,23
1645,1645,23
1666,1666,23
1668,1668,23
1733,1733,23
1869,1869,23
2529,2529,23
2807,2807,23
3046,3046,23
3450,3450,23
3588,3588,23
3723,3723,23
3988,3988,23
4624,4624,23
4754,4754,23
4789,4789,23
6499,6499,23
6521,6521,23
6662,6662,23
6841,6841,23
6843,6843,23
6911,6911,23
6996,6996,23
7016,7016,23
7091,7091,23
7179,7179,23
7271,7271,23
7358,7358,23
7381,7381,23
7605,7605,23
7651,7651,23
7680,7680,23
7682,7682,23
7716,7716,23
7808,7808,23
7850,7850,23
8011,8011,23
7318,7318,23
6292,6292,23
6362,6362,23
6403,6403,23
6447,6447,23
1523,1523,23
3581,3581,23
3716,3716,23
6361,6361,23
2846,2846,23
3787,3787,23
5785,5785,23
5786,5786,23
6082,6082,23
6291,6291,23
6404,6404,23
6530,6530,23
6652,6652,23
4089,4089,23
1894,1894,23
4451,4451,23
5787,5787,23
6570,6570,23
88,88,23
1612,1612,23
1993,1993,23
2231,2231,23
2351,2351,23
2841,2841,23
4844,4844,23
5101,5101,23
5968,5968,23
6084,6084,23
4575,4575,23
2106,2106,23
2720,2720,23
2847,2847,23
2980,2980,23
5669,5669,23
5779,5779,23
5969,5969,23
6287,6287,23
6359,6359,23
6360,6360,23
6487,6487,23
2073,2073,23
1698,1698,23
1795,1795,23
2475,2475,23
2598,2598,23
2842,2842,23
3248,3248,23
4975,4975,23
5776,5776,23
5777,5777,23
5778,5778,23
5780,5780,23
6459,6459,23
6542,6542,23
2456,2456,23
2234,2234,23
3114,3114,23
3115,3115,23
3251,3251,23
3253,3253,23
3382,3382,23
3516,3516,23
3519,3519,23
5775,5775,23
6083,6083,23
721,721,23
722,722,23
788,788,23
2354,2354,23
2723,2723,23
2848,2848,23
2849,2849,23
2983,2983,23
5774,5774,23
5853,5853,23
5889,5889,23
3333,3333,23
3281,3281,23
2439,2439,23
6964,6964,23
456,456,23
457,457,23
524,524,23
589,589,23
590,590,23
591,591,23
592,592,23
656,656,23
657,657,23
787,787,23
2478,2478,23
2601,2601,23
2649,2649,23
3110,3110,23
3116,3116,23
3117,3117,23
3312,3312,23
4123,4123,23
5735,5735,23
6355,6355,23
7388,7388,23
7464,7464,23
7538,7538,23
7607,7607,23
7045,7045,23
4409,4409,23
2814,2814,23
5387,5387,23
4217,4217,23
2686,2686,23
5550,5550,23
6783,6783,23
7125,7125,23
2698,2698,23
4613,4613,23
6626,6626,23
7658,7658,22
3480,3480,22
6110,6110,22
4701,4701,22
1352,1352,22
3003,3003,22
4230,4230,22
7304,7304,22
7229,7229,22
5399,5399,22
5264,5264,22
3350,3350,22
2134,2134,22
5398,5398,22
7708,7708,22
1978,1978,22
4764,4764,22
3429,3429,22
3426,3426,22
2553,2553,22
5379,5379,22
4535,4535,22
648,648,22
3263,3263,22
4168,4168,22
5376,5376,22
2543,2543,22
4427,4427,22
4868,4868,22
4272,4272,22
3862,3862,22
5807,5807,22
6037,6037,22
5341,5341,21
1107,1107,21
3742,3742,21
2813,2813,21
3803,3803,21
4494,4494,21
7368,7368,21
4968,4968,21
1602,1602,21
5342,5342,21
3286,3286,21
3532,3532,21
1017,1017,21
5211,5211,21
2432,2432,21
3470,3470,21
3328,3328,21
4541,4541,21
879,879,21
1033,1033,21
1093,1093,21
1301,1301,21
1374,1374,21
3315,3315,21
3858,3858,21
7669,7669,21
6713,6713,21
3668,3668,21
5516,5516,21
2216,2216,21
4224,4224,21
5218,5218,21
3427,3427,21
6630,6630,21
1933,1933,21
5327,5327,21
5626,5626,21
7317,7317,21
2996,2996,21
3405,3405,21
4495,4495,21
3206,3206,21
2273,2273,21
2934,2934,21
1172,1172,21
2950,2950,21
2133,2133,21
7707,7707,21
4367,4367,21
4229,4229,21
4171,4171,21
2878,2878,21
4895,4895,21
6576,6576,21
6627,6627,20
6177,6177,20
3729,3729,20
4496,4496,20
216,216,20
4536,4536,20
5730,5730,20
4415,4415,20
3486,3486,20
6789,6789,20
3890,3890,20
7404,7404,20
4363,4363,20
4404,4404,20
6247,6247,20
6364,6364,20
6119,6119,20
7712,7712,20
3352,3352,20
7305,7305,20
2470,2470,20
4570,4570,20
1330,1330,20
6059,6059,20
7054,7054,20
7364,7364,20
3375,3375,20
6711,6711,20
4085,4085,20
5312,5312,20
6399,6399,20
3469,3469,20
3068,3068,20
308,308,20
3878,3878,20
6174,6174,20
3938,3938,20
5508,5508,20
2561,2561,20
198,198,20
2026,2026,20
6714,6714,20
4158,4158,20
2346,2346,20
4410,4410,20
1081,1081,20
1363,1363,20
2149,2149,20
5693,5693,20
5808,5808,20
267,267,20
354,354,20
417,417,20
1135,1135,20
1206,1206,20
1929,1929,20
5646,5646,20
1002,1002,20
5823,5823,20
7327,7327,20
2333,2333,20
5517,5517,20
441,441,20
5554,5554,20
945,945,20
2200,2200,20
3616,3616,20
1988,1988,20
3060,3060,20
1718,1718,20
4526,4526,20
7560,7560,20
3418,3418,20
7295,7295,20
5377,5377,20
289,289,20
543,543,20
584,584,20
676,676,20
821,821,20
828,828,20
872,872,20
1075,1075,20
1089,1089,20
1097,1097,20
1142,1142,20
1145,1145,20
1310,1310,20
1392,1392,20
1830,1830,20
2407,2407,20
2448,2448,20
2682,2682,20
2912,2912,20
2940,2940,20
3451,3451,20
3987,3987,20
4394,4394,20
4885,4885,20
6581,6581,20
6603,6603,20
6823,6823,20
7000,7000,20
7087,7087,20
7650,7650,20
7849,7849,20
7890,7890,20
1494,1494,20
2747,2747,20
1889,1889,20
182,182,20
5420,5420,20
3218,3218,20
1489,1489,20
1578,1578,20
6276,6276,20
6317,6317,20
6654,6654,20
6816,6816,20
4361,4361,20
3334,3334,20
7554,7554,20
6319,6319,20
6571,6571,20
2215,2215,20
1410,1410,20
4405,4405,20
5902,5902,20
6274,6274,20
6293,6293,20
6575,6575,19
2864,2864,19
5809,5809,19
1108,1108,19
6735,6735,19
4428,4428,19
3419,3419,19
4869,4869,19
3618,3618,19
3715,3715,19
6446,6446,19
6861,6861,19
3397,3397,19
2101,2101,19
6199,6199,19
5499,5499,19
5668,5668,19
6085,6085,19
6486,6486,19
3883,3883,19
6574,6574,19
7648,7648,19
4737,4737,19
7480,7480,19
5967,5967,19
5503,5503,19
841,841,19
842,842,19
1109,1109,19
1110,1110,19
1111,1111,19
1112,1112,19
3608,3608,19
1611,1611,19
6543,6543,19
6569,6569,19
6624,6624,19
3272,3272,19
1180,1180,19
1699,1699,19
5852,5852,19
4548,4548,19
6490,6490,19
6689,6689,19
1601,1601,19
3336,3336,19
3617,3617,19
2722,2722,19
2863,2863,19
1322,1322,19
3882,3882,19
5378,5378,19
6022,6022,19
1513,1513,19
5389,5389,19
789,789,19
2982,2982,19
5890,5890,19
5188,5188,19
6706,6706,19
4870,4870,19
6138,6138,19
7646,7646,19
7647,7647,19
1016,1016,19
7365,7365,19
523,523,19
525,525,19
588,588,19
655,655,19
658,658,19
720,720,19
723,723,19
1443,1443,19
3912,3912,19
4871,4871,19
5906,5906,19
6451,6451,19
7367,7367,19
5210,5210,19
251,251,19
6484,6484,19
6871,6871,19
2226,2226,19
3202,3202,19
3881,3881,19
5121,5121,19
5207,5207,19
5247,5247,19
6812,6812,19
6886,6886,19
6890,6890,19
6971,6971,19
6975,6975,19
7216,7216,19
165,165,19
3986,3986,19
4482,4482,19
236,236,19
1599,1599,19
1600,1600,19
4412,4412,19
4995,4995,19
5372,5372,19
5790,5790,19
6567,6567,19
6607,6607,19
6649,6649,19
7059,7059,19
5085,5085,19
5062,5062,19
2012,2012,19
3880,3880,19
3916,3916,19
3985,3985,19
4286,4286,19
5495,5495,19
6731,6731,19
6808,6808,19
7150,7150,19
7325,7325,19
7366,7366,19
1162,1162,19
1373,1373,19
1456,1456,19
3181,3181,19
3859,3859,19
3879,3879,19
4414,4414,19
1409,1409,19
2699,2699,19
2714,2714,19
3138,3138,19
4362,4362,19
4489,4489,19
4411,4411,19
4413,4413,19
5672,5672,19
6548,6548,19
7063,7063,19
7241,7241,19
1934,1934,19
2865,2865,19
1598,1598,19
2250,2250,19
4864,4864,19
5619,5619,19
6382,6382,19
7154,7154,19
2023,2023,19
6637,6637,19
1606,1606,19
1693,1693,19
3674,3674,19
3808,3808,19
5208,5208,19
6383,6383,19
5694,5694,19
5705,5705,19
1597,1597,19
1790,1790,19
3942,3942,19
5209,5209,19
5512,5512,19
5615,5615,19
5697,5697,19
7245,7245,19
2201,2201,19
3340,3340,19
2683,2683,19
5297,5297,19
2394,2394,19
2395,2395,19
5632,5632,19
5696,5696,19
5698,5698,19
5750,5750,19
7098,7098,19
7331,7331,19
7413,7413,19
3065,3065,19
2196,2196,19
2449,2449,19
578,578,19
3073,3073,19
4625,4625,19
3428,3428,19
6004,6004,19
4893,4893,19
3667,3667,19
2596,2596,19
3474,3474,19
4959,4959,19
5695,5695,19
3482,3482,19
1030,1030,19
1090,1090,19
1314,1314,19
1388,1388,19
2287,2287,19
2778,2778,19
3452,3452,19
4393,4393,19
4657,4657,19
5016,5016,19
6685,6685,19
7649,7649,19
7930,7930,19
4921,4921,19
1404,1404,19
1587,1587,19
1635,1635,19
1722,1722,19
1819,1819,19
1913,1913,19
1918,1918,19
2595,2595,19
5172,5172,19
5537,5537,19
5868,5868,19
5984,5984,19
6054,6054,19
6100,6100,19
6170,6170,19
6265,6265,19
328,328,19
340,340,19
460,460,19
756,756,19
758,758,19
759,759,19
1240,1240,19
1470,1470,19
1541,1541,19
1546,1546,19
1555,1555,19
1764,1764,19
1769,1769,19
1935,1935,19
1936,1936,19
1937,1937,19
1938,1938,19
1939,1939,19
1969,1969,19
1970,1970,19
2165,2165,19
2169,2169,19
2283,2283,19
2403,2403,19
2525,2525,19
2652,2652,19
2908,2908,19
3042,3042,19
3176,3176,19
3453,3453,19
3860,3860,19
3861,3861,19
4390,4390,19
4391,4391,19
4392,4392,19
5142,5142,19
5268,5268,19
5393,5393,19
6216,6216,19
6352,6352,19
6437,6437,19
6762,6762,19
6766,6766,19
6927,6927,19
6929,6929,19
6930,6930,19
7092,7092,19
7093,7093,19
7094,7094,19
7095,7095,19
7096,7096,19
7097,7097,19
7106,7106,19
7458,7458,19
7623,7623,19
7700,7700,19
7701,7701,19
7702,7702,19
7703,7703,19
7704,7704,19
7729,7729,19
7761,7761,19
7970,7970,19
8045,8045,19
5772,5772,19
1100,1100,19
2715,2715,19
2974,2974,19
5388,5388,19
4804,4804,18
3293,3293,18
4626,4626,18
5611,5611,18
2074,2074,18
2797,2797,18
6179,6179,18
5448,5448,18
2811,2811,18
3484,3484,18
5625,5625,18
6442,6442,18
2800,2800,18
6018,6018,18
6232,6232,18
2697,2697,18
4184,4184,18
6655,6655,18
3481,3481,18
7147,7147,18
3351,3351,18
6363,6363,18
2685,2685,18
4019,4019,18
4051,4051,18
4186,4186,18
6134,6134,18
6229,6229,18
6270,6270,18
1171,1171,18
6273,6273,18
6815,6815,18
3348,3348,18
3483,3483,18
4053,4053,18
4581,4581,18
6271,6271,18
6443,6443,18
1518,1518,18
5901,5901,18
5490,5490,18
6995,6995,18
2925,2925,18
4627,4627,18
7278,7278,18
6200,6200,18
6529,6529,18
6792,6792,18
6531,6531,18
6905,6905,18
4356,4356,18
5966,5966,18
6445,6445,18
6651,6651,18
3012,3012,18
3919,3919,18
6269,6269,18
6272,6272,18
3485,3485,18
3917,3917,18
5900,5900,18
6448,6448,18
3417,3417,18
3199,3199,18
1522,1522,18
6460,6460,18
2578,2578,18
5366,5366,18
7191,7191,18
2975,2975,18
3580,3580,18
3850,3850,18
5899,5899,18
6441,6441,18
2791,2791,18
1796,1796,18
1067,1067,18
3785,3785,18
6290,6290,18
6379,6379,18
6444,6444,18
1583,1583,18
5891,5891,18
3347,3347,18
3349,3349,18
1013,1013,18
1893,1893,18
6378,6378,18
654,654,18
2600,2600,18
885,885,18
1287,1287,18
5240,5240,18
6470,6470,18
6554,6554,18
1992,1992,18
3786,3786,18
3927,3927,18
5898,5898,18
6288,6288,18
455,455,18
522,522,18
593,593,18
659,659,18
724,724,18
5734,5734,18
3346,3346,18
815,815,18
936,936,18
1214,1214,18
2323,2323,18
1794,1794,18
1895,1895,18
2105,2105,18
2230,2230,18
2350,2350,18
3792,3792,18
647,647,18
3295,3295,18
412,412,18
683,683,18
749,749,18
1278,1278,18
5582,5582,18
1697,1697,18
2474,2474,18
5100,5100,18
5227,5227,18
5892,5892,18
5893,5893,18
5895,5895,18
5896,5896,18
5897,5897,18
5970,5970,18
6541,6541,18
447,447,18
476,476,18
549,549,18
609,609,18
616,616,18
741,741,18
807,807,18
896,896,18
900,900,18
1157,1157,18
1229,1229,18
1293,1293,18
1475,1475,18
1669,1669,18
1732,1732,18
3589,3589,18
4755,4755,18
6745,6745,18
7270,7270,18
7357,7357,18
1438,1438,18
1524,1524,18
2597,2597,18
5657,5657,18
5894,5894,18
6458,6458,18
2377,2377,18
854,854,18
1613,1613,18
2235,2235,18
2355,2355,18
2477,2477,18
2479,2479,18
2602,2602,18
2716,2716,18
3118,3118,18
3783,3783,18
5656,5656,18
5736,5736,18
5854,5854,18
6005,6005,18
5219,5219,18
7306,7306,18
391,391,18
392,392,18
521,521,18
660,660,18
2648,2648,18
3311,3311,18
4122,4122,18
4256,4256,18
7302,7302,18
7387,7387,18
7389,7389,18
7463,7463,18
7465,7465,18
7537,7537,18
7539,7539,18
7606,7606,18
7608,7608,18
3643,3643,18
6628,6628,18
3129,3129,18
2025,2025,18
7706,7706,17
2024,2024,17
6952,6952,17
7040,7040,17
3212,3212,17
2812,2812,17
4612,4612,17
2562,2562,17
6867,6867,17
3213,3213,17
6790,6790,17
2257,2257,17
4894,4894,17
7316,7316,17
5923,5923,17
6153,6153,17
3953,3953,17
6038,6038,17
6722,6722,17
5653,5653,17
2214,2214,17
3743,3743,17
7757,7757,17
2948,2948,17
3954,3954,17
4673,4673,17
381,381,17
509,509,17
6800,6800,17
6494,6494,17
7221,7221,17
7021,7021,17
4632,4632,17
4758,4758,17
4762,4762,17
4889,4889,17
3955,3955,17
3079,3079,17
4426,4426,17
880,880,17
950,950,17
1665,1665,17
5094,5094,17
4349,4349,17
6931,6931,17
3420,3420,17
2945,2945,17
1092,1092,17
1302,1302,17
1379,1379,17
3316,3316,17
3724,3724,17
7604,7604,17
7668,7668,17
