OID_,POINTID,GRID_CODE
5929,5929,44
6249,6249,44
4028,4028,44
5175,5175,44
5053,5053,44
5178,5178,44
5577,5577,44
5698,5698,44
5459,5459,44
4267,4267,44
5816,5816,44
5216,5216,44
5458,5458,44
4268,4268,44
5048,5048,44
5302,5302,44
4529,4529,43
1170,1170,43
5925,5925,43
6338,6338,43
5054,5054,43
5179,5179,43
6158,6158,43
5215,5215,43
2197,2197,43
4266,4266,43
4269,4269,43
5303,5303,43
6339,6339,43
4134,4134,43
4135,4135,43
5055,5055,43
6042,6042,43
6337,6337,43
5180,5180,43
5304,5304,43
5812,5812,43
6253,6253,43
2315,2315,43
5056,5056,43
5426,5426,43
4001,4001,43
4002,4002,43
4133,4133,43
4136,4136,43
5181,5181,43
6317,6317,43
6046,6046,43
4398,4398,43
5057,5057,43
5781,5781,43
6045,6045,43
4033,4033,43
5305,5305,43
5427,5427,43
5546,5546,43
5694,5694,43
4032,4032,43
4000,4000,43
4003,4003,43
4790,4790,43
5182,5182,43
5664,5664,43
5928,5928,43
4659,4659,43
5183,5183,43
5547,5547,43
6230,6230,43
4921,4921,43
5306,5306,43
5428,5428,43
5782,5782,43
5932,5932,43
4166,4166,43
4265,4265,43
5307,5307,43
5665,5665,43
6229,6229,43
1243,1243,43
6047,6047,43
4029,4029,43
4132,4132,43
5308,5308,43
5429,5429,43
5548,5548,43
5922,5922,43
5431,5431,43
5783,5783,43
4167,4167,43
4528,4528,43
5430,5430,43
5549,5549,43
5550,5550,43
5551,5551,43
5899,5899,43
5926,5926,43
4300,4300,43
5457,5457,43
5666,5666,43
6135,6135,43
6043,6043,43
4299,4299,43
5667,5667,43
5668,5668,43
5669,5669,43
2444,2444,43
6044,6044,43
6159,6159,43
6340,6340,43
6133,6133,43
6336,6336,43
4168,4168,43
5084,5084,43
5784,5784,43
6016,6016,43
6134,6134,43
5927,5927,43
6153,6153,43
6423,6423,43
4037,4037,43
5900,5900,43
4131,4131,43
4658,4658,43
6161,6161,43
6254,6254,43
4397,4397,43
5210,5210,43
5336,5336,43
4264,4264,43
4789,4789,43
5785,5785,43
5787,5787,43
6019,6019,43
5580,5580,43
6160,6160,43
6162,6162,43
